	featureCounts on data 80: Counts	featureCounts on data 81: Counts	featureCounts on data 82: Counts	featureCounts on data 77: Counts	featureCounts on data 78: Counts	featureCounts on data 79: Counts
246213	0	0	0	0	1.3916359772502	6.89289977427811
9971	0	0	0	0	0	0
283431	131.558650765328	151.882164098354	119.647692548882	235.59867730771	166.996317270024	58.589648081364
121601	0	1.13344898580861	1.45027506119857	1.42787077156188	0	4.59526651618541
160728	0	0	22.4792634485779	0.713935385780938	27.832719545004	1.14881662904635
27340	215.891119204641	332.100552841924	528.62525980688	543.304828579294	329.817726608297	253.888475019244
400	1026.60724913457	598.461064506947	2639.5006113814	2152.51518812953	1181.49894468542	859.314838526672
121599	0	0	0	1.42787077156188	2.7832719545004	0
4604	1.12443291252417	14.734836815512	9.42678789779073	0.713935385780938	6.958179886251	10.3393496614172
56994	149.549577365715	367.23747140199	1318.3000306295	594.708176355522	718.084164261103	369.918954552925
50511	3.37329873757251	5.66724492904306	23.9295385097765	9.2811600151522	5.5665439090008	5.74408314523176
79158	601.571608200432	799.081534995072	1388.63837109763	1114.45313720404	1818.86822226601	588.194114071732
101929005	1.12443291252417	12.4679388438947	36.9820140605636	11.422966172495	2.7832719545004	8.04171640332447
55332	359.818532007735	516.852737528727	591.712224969018	607.559013299578	1362.41162172795	306.734039955376
51019	120.314321640086	100.876959736967	276.277399158328	249.163449637547	251.886111882286	201.042910083112
79023	172.038235616198	247.091878906278	222.617221893981	205.61339110491	251.886111882286	134.411545598423
55010	64.0926760138778	191.552878601656	75.4143031823258	112.801790953388	122.463965998018	29.8692323552052
5367	0	2.26689797161723	1.45027506119857	2.14180615734281	0	0
3479	14.6176278628142	106.54420466601	168.957044629634	466.913742300734	203.178852678529	178.066577502185
283432	1.12443291252417	0	0	0	0	0
5053	6.74659747514503	2.26689797161723	0	52.8312185477894	0	9.19053303237082
429	0	0	0.725137530599287	127.794434054788	2.7832719545004	2.2976332580927
374470	0	0	0	2.85574154312375	5.5665439090008	8.04171640332447
101929058	0	0	0	0	0	0
101929084	0	0	0	0.713935385780938	0	0
55576	5.62216456262086	6.80069391485168	3.62568765299643	11.422966172495	4.1749079317506	9.19053303237082
51559	157.420607753384	105.410755680201	226.242909546978	274.865123525661	178.129405088026	126.369829195099
253724	8.99546330019337	9.0675918864689	20.30385085678	15.7065784871806	5.5665439090008	1.14881662904635
7184	9682.49180974564	13263.6200319324	12780.5489768124	13833.2120348915	10872.8518902558	6910.13202371381
100500842	0	0	0	0	0	0
728568	131.558650765328	94.0762658221148	144.302368589258	134.933787912597	93.2396104757634	96.5005968398936
6996	447.52429918462	522.51998245777	487.292420562721	1521.39630709918	752.875063692358	250.442025132105
83468	251.872972405414	92.9428168363062	525.724709684483	153.496107942902	73.7567067942606	418.169252972872
29915	204.646790079399	89.5424698788804	345.89060209586	333.407825159698	197.612308769528	143.602078630794
4801	400.298116858605	531.587574344239	558.355898561451	1203.69506042666	509.338767673573	391.746470504806
7296	1116.5618821365	1076.77653651818	1584.42550435944	2588.0157734559	2137.55286105631	1044.27431580313
493861	7.8710303876692	23.8024287019809	25.379813570975	11.422966172495	32.0076274767546	12.6369829195099
50515	434.03110423433	601.861411464373	470.614257358937	309.134022043146	1863.40057353802	358.430788262462
100500843	0	0	0	0	0	0
84102	66.3415418389261	85.0086739356459	218.991534240985	272.723317368318	250.494475905036	112.584029646543
121053	53.9727798011602	168.883898885483	84.8410910801166	79.9607632074651	96.0228824302638	44.8038485328077
160428	143.927412803094	351.36918560067	541.677735357667	124.938692511664	146.121777611271	356.133155004369
414300	1.12443291252417	0	0	0	0	0
23325	592.576144900238	422.776471706612	955.006127799261	1291.50911287772	805.757230827866	343.496172084859
55198	455.395329572289	332.100552841924	802.727246373411	883.138072211021	691.643080693349	537.646182393693
387882	251.872972405414	170.017347871292	423.480317869984	243.4519665513	929.612832803133	303.287590068237
101929110	3.37329873757251	0	5.07596271419501	1.42787077156188	2.7832719545004	0
9891	462.141927047434	262.960164707598	915.1235636163	578.28766248256	240.753024064285	427.359786005243
10970	2464.75694425298	4554.198024979	2169.61149155307	2135.38073887079	2101.3703256478	1737.01074311808
255394	146.176278628142	20.402081744555	174.033007343829	202.043714176006	52.8821671355076	53.9943815651786
55703	145.051845715618	222.156001218488	200.863095976002	233.456871150367	161.429773361023	97.6494134689399
100287944	0	0	0	0	0	0
5992	0	1.13344898580861	0.725137530599287	0	0	0
100505978	0	0	0	0	0	0
55188	141.678546978046	100.876959736967	272.651711505332	205.61339110491	166.996317270024	167.727227840767
90488	603.82047402548	315.098818054794	1558.32055325787	922.404518428972	411.924249266059	438.847952295707
80298	194.526893866682	189.285980630038	211.015021404392	244.165901937081	101.589426339265	64.3337312265957
1407	320.463380069389	394.440247061397	432.181968237175	354.111951347345	289.460283268042	351.537888488184
121551	38.2307190258218	49.8717553755789	29.0055012239715	94.9534063088648	62.623618976259	44.8038485328077
11137	565.589754999658	602.994860450182	678.003591110333	780.331376658565	509.338767673573	403.23463679527
11108	423.911208021613	464.714084181531	707.009092334305	875.998718353211	677.726720920847	356.133155004369
101929162	3.37329873757251	3.40034695742584	5.80110024479429	7.13935385780938	1.3916359772502	5.74408314523176
121549	0	5.66724492904306	0.725137530599287	0	11.1330878180016	0
728739	7.8710303876692	3.40034695742584	24.6546760403758	9.2811600151522	6.958179886251	24.1251492099734
9671	12.3687620377659	1.13344898580861	19.5787133261807	2.14180615734281	1.3916359772502	12.6369829195099
1240	256.370704055511	189.285980630038	485.117007970923	549.730247051322	1685.27116844999	133.262728969377
102723562	0	0	0	0	0	0
11153	119.189888727562	46.4714084181531	111.67117971229	166.346944886959	221.270120382782	124.072195937006
9733	589.202846162666	1009.90304635547	883.942649800531	1083.03998022968	1022.8524432789	596.235830475057
23479	674.659747514503	776.4125552789	1076.10409540934	1192.98602963995	2150.07758485156	1025.89324973839
338773	222.637716679786	394.440247061397	747.616794047865	606.845077913797	1557.24065854297	2027.66135026681
6404	268.739466093277	368.370920387799	303.107487790502	419.080071453411	2273.93318682683	376.811854327204
100616240	0	0	0	0.713935385780938	0	0
23603	1293.0978494028	1144.7834756667	1411.11763454621	1457.85605776468	2392.22224489309	814.510989993864
54434	729.756960228187	643.799023939292	1221.8567390598	1235.10821740102	1308.13781861519	785.790574267705
693204	0	0	0	0	0	0
1610	0	0	0	0	0	1.14881662904635
55530	0	0	0	0	0	0
84749	196.77575969173	392.17334908978	370.545278136236	324.840600530327	208.74539658753	183.810660647416
100131733	7.8710303876692	63.4731432052823	5.07596271419501	6.42541847202844	125.247237952518	1.14881662904635
121642	113.567724164941	818.350167753818	168.957044629634	135.647723298378	173.954497156275	171.173677727906
7374	669.037582951882	2847.22385235123	726.587805660486	978.091478519885	754.266699669608	392.895287133852
32	131.558650765328	231.223593104957	234.21942238357	713.935385780938	438.365332833813	449.187301957124
121643	0	4.53379594323445	2.17541259179786	1.42787077156188	0	0
101928138	0	0	0	0	0	0
283446	6.74659747514503	23.8024287019809	8.70165036719144	3.56967692890469	11.1330878180016	2.2976332580927
83892	1329.07970260357	1387.34155862974	1536.56642733989	1395.02974381595	960.228824302638	892.630520769016
89910	793.849636242065	1072.24274057495	1211.70481363141	1077.32849714344	761.224879555859	634.146779233586
326625	257.495136968035	651.733166839952	229.143459669375	387.666914479049	308.943186949544	224.019242664039
4598	381.182757345694	796.814637023455	162.43080685424	470.483419229638	580.312202513333	229.76332580927
84915	169.78936979115	257.292919778555	130.524755507872	289.857766627061	381.308257766555	207.93580985739
84983	3.37329873757251	2.26689797161723	15.9530256731843	0.713935385780938	4.1749079317506	4.59526651618541
59341	165.291638141053	779.812902236325	55.8355898561451	53.5451539335704	222.661756360032	107.988763130357
100616454	0	0	0	0	0	0
51228	553.220992961892	1114.18035304987	788.949633292024	999.509540093313	718.084164261103	543.390265538925
84260	276.610496480946	568.991390875923	266.850611260538	308.420086657365	374.350077880304	176.917760873138
9815	503.745944810829	674.402146556124	819.405409577194	721.074739638748	1135.57495743616	481.354167570422
88455	493.626048598111	674.402146556124	593.887637560816	626.835268715664	1038.16043902865	356.133155004369
400073	103.447827952224	126.946286410565	100.068979222702	152.782172557121	148.905049565771	66.6313644846884
28981	166.416071053577	210.821511360402	319.785650994286	202.757649561786	97.414518407514	157.38787817935
488	5050.95264305858	7671.18273595269	4494.40241465438	4969.70422042111	4019.04470229858	3563.62918330178
51434	459.893061222386	1448.54780386341	847.685773270566	1073.75882021453	783.491055191862	438.847952295707
10094	1956.51326779206	2067.41095011491	3101.41321837315	3561.8236396611	3376.10888080898	1457.84830225982
51184	246.250807842794	412.575430834335	377.796653442228	366.962788291402	314.509730858545	184.959477276463
29902	61.8438101888294	141.681123226077	94.9930165085066	67.8238616491891	45.9239872492566	36.7621321294833
51699	706.14386906518	1204.85627191456	993.438416921023	1300.79027289287	896.213569349129	479.056534312329
144715	10.1198962127175	29.4696736310239	8.70165036719144	17.8483846445235	22.2661756360032	6.89289977427811
160760	534.105633448981	899.958494732038	656.974602722954	776.761699729661	695.8179886251	284.906524003495
79600	133.807516590376	343.43504270001	434.357380828973	462.630129986048	221.270120382782	267.6742745678
84329	62.9682431013536	72.5407350917512	133.425305630269	57.1148308624751	848.897946122622	63.1849145975494
5501	1495.49577365715	4390.98137102257	2366.12376234547	3107.76073430442	2209.91793187332	1230.38260970864
160762	0	0	0	0.713935385780938	0	1.14881662904635
4633	0	0	0	0	4.1749079317506	0
100131138	0	3.40034695742584	0	0	0	0
23316	14.6176278628142	13.6013878297034	0	9.99509540093313	9.7414518407514	2.2976332580927
102465455	0	0	0	0	0	0
144717	532.981200536457	833.08500456933	229.143459669375	216.322421891624	342.342450403549	309.031673213469
10019	529.607901798885	1128.91518986538	1082.63033318474	790.326472059499	1067.3847945509	445.740852069985
6311	630.80686392606	808.149126881541	543.853147949465	671.813198019863	395.224617539057	403.23463679527
8315	303.596886381526	591.660370592096	403.176467013204	541.163022421951	392.441345584556	241.251492099734
80724	221.513283767262	542.922064202325	463.362882052944	341.261114403288	285.285375336291	358.430788262462
217	766.863246341485	3141.92058866147	1548.89376536008	811.030598247146	8792.35610426676	816.808623251957
102465456	0	1.13344898580861	0	0	0	0
51275	139.429681152997	317.365716026412	145.027506119857	207.041261876472	212.920304519281	118.328112791774
8550	284.481526868615	881.823310959101	461.187469461146	1080.18423868656	443.931876742814	179.215394131231
89894	75.3370051391195	98.6100617653493	101.5192542839	100.664889395112	146.121777611271	76.9707141461056
8759	43.8528835884427	173.417694828718	60.9115525703401	133.505917141035	57.0570750672582	19.529882693788
10961	787.10303876692	2062.87715417167	2462.56705391518	2545.89358569483	2303.15754234908	906.416320317572
80018	417.164610546468	835.351902540947	580.835162010029	1008.79070010847	372.958441903054	226.316875922131
100500889	3.37329873757251	1.13344898580861	0.725137530599287	0	0	0
10906	920.910555357296	1687.70553986902	669.301940743142	1315.06898060849	1786.86059478926	449.187301957124
283450	1121.0596137866	1754.57903003173	1898.41005510893	1876.22219383231	804.365594850615	485.949434086607
102465519	0	0	0	0	0	0
6128	7014.21250832578	15655.1973919886	9592.84439229797	7641.96436939916	10079.6193832232	6369.03939143298
5781	1722.63122198703	1814.65182627959	3448.75409553021	5331.66946101205	1394.4192492047	1380.87758811372
100302227	0	0	0	0	0	0
22895	7.8710303876692	2.26689797161723	0	0.713935385780938	5.5665439090008	0
4938	944.523646520304	2515.12329950931	332.838126545073	1257.24021436023	1092.43424214141	244.697941986873
4940	1194.14775310067	5683.11321484438	524.274434623284	2313.15064993024	797.407414964364	366.472504665786
4939	1266.11145950222	5456.42341768266	548.92911066366	2130.38319117032	1341.53708206919	346.942621971998
1840	175.411534353771	100.876959736967	18.8535757955815	69.251732420751	128.030509907018	44.8038485328077
8437	98.9500963021271	357.036430529713	7.25137530599287	106.37637248136	11.1330878180016	14.9346161776026
387885	0	1.13344898580861	8.70165036719144	9.2811600151522	2.7832719545004	2.2976332580927
79039	1186.276722713	2876.69352598226	959.356952982857	1171.56796806652	1644.91372510974	912.160403462804
102466222	0	0	0	0	0	0
84934	301.348020556478	647.199370896718	343.715189504062	503.324446975561	489.85586399207	295.245873664913
115811	44.9773165009669	11.3344898580861	16.6781632037836	32.8410277459232	34.790899431255	35.6133155004369
53373	1977.87749313002	709.539065116191	1036.22153122638	1438.57980234859	1658.83008488224	1276.3352748705
102465457	2.24886582504834	0	0	0	0	0
80024	638.677894313729	1300.06598672248	355.317389993651	257.730674266919	1246.90583561618	431.955052521428
196463	574.585218299851	818.350167753818	712.810192579099	825.309305962765	1170.36585686742	674.355361250209
10993	194.526893866682	108.811102637627	52.9350397337479	89.2419232226173	158.646501406523	128.667462453191
113675	131.558650765328	316.232267040603	240.745660158963	249.163449637547	431.407152947562	321.668656132979
64211	0	2.26689797161723	0	0	0	0
104355219	0	0	0	0	0	0
100506465	0	1.13344898580861	0	0	2.7832719545004	1.14881662904635
9904	276.610496480946	894.291249802995	340.089501851066	424.077619153877	679.118356898097	392.895287133852
6910	24.7375240755318	155.28251105578	49.3093520807515	24.9877385023328	61.2319829990088	82.7147972913374
105369997	0	3.40034695742584	0	0	0	0
255480	11.2443291252417	31.7365716026412	89.9170537943116	30.6992215885803	43.1407152947562	51.6967483070859
6926	1826.07904993925	1058.64135274524	1178.34848722384	304.850409728461	1571.15701831548	4418.34875531227
23389	1444.89629259356	3638.37124444565	7159.28283960676	7202.1801717581	1043.72698293765	1316.54385688712
693205	0	0	0	0	0	0
100616309	0	0	0	0	0	0
100287569	1.12443291252417	46.4714084181531	57.2858649173437	1.42787077156188	25.0494475905036	49.3991150489932
643246	14.6176278628142	35.136918560067	13.7776130813865	14.2787077156188	44.5323512720064	34.4644988713906
79794	1028.85611495962	1219.59110873007	904.246500657311	1785.55239983813	1146.70804525416	472.163634538051
84900	25.8619569880559	79.3414290066029	76.1394407129251	22.1319969592091	19.4829036815028	31.0180489842515
8739	12.3687620377659	7.93414290066029	0	17.8483846445235	15.3079957497522	0
26259	278.859362305994	834.218453555139	504.695721297104	383.383302164364	359.042082130552	236.656225583549
100506551	1.12443291252417	7.93414290066029	1.45027506119857	0	1.3916359772502	0
54997	8.99546330019337	77.0745310349857	11.6022004895886	32.8410277459232	105.764334271015	21.8275159518807
101928244	0	0	0	0	0	0
23014	402.546982683653	1242.26008844624	831.732747597382	975.949672362543	549.696211013829	472.163634538051
4842	0	1.13344898580861	2.90055012239715	1.42787077156188	4.1749079317506	1.14881662904635
283455	13.4931949502901	53.2721023330048	45.6836644277551	82.1025693648079	6.958179886251	22.976332580927
5985	208.020088816972	875.022617044249	274.10198656653	416.938265296068	225.445028314532	141.304445372701
55884	1296.47114814037	1489.35196735252	757.768719476255	1584.93655643368	1362.41162172795	770.855958090102
54621	172.038235616198	256.159470792746	279.903086811325	801.035502846213	137.77196174777	203.340543341204
5037	2224.12830097281	7773.19314467547	5079.588401848	3820.98218469958	5424.59703932128	3121.33478111894
51347	465.515225785007	661.93420771223	540.952597827068	482.620320787914	887.863753485627	320.519839503932
64426	824.209324880218	1592.4958250611	1420.544422444	1729.15150436143	823.848498532118	785.790574267705
84530	0	0	0.725137530599287	0	0	0
26353	956.89240855807	1063.17514868848	1179.79876228504	2572.30919496872	109.939242202766	820.255073139096
144742	0	0	0	0	0	0
160777	0	0	1.45027506119857	0	0	0
387890	8.99546330019337	2.26689797161723	11.6022004895886	6.42541847202844	1.3916359772502	13.7857995485562
5564	443.026567534524	504.384798684833	519.923609439689	366.248852905621	442.540240765564	300.989956810144
11113	310.343483856671	1108.51310812082	221.892084363382	298.424991256432	187.870856928777	132.113912340331
100302274	0	0	4.35082518359572	0	0	0
92558	791.600770417017	326.43330791288	420.579767747586	925.974195357877	581.703838490584	252.739658390198
11021	807.342831192355	1882.65876542811	728.038080721684	1096.60475255952	1448.69305231746	692.73642731495
10985	1754.11534353771	6129.69211525298	2333.49257346851	2758.64633065755	2431.1880522561	1808.23737411896
100616179	0	0	0	0	0	0
6175	14843.6388782316	28330.5574002863	18907.2359728458	14188.7518570104	28399.1153877448	12880.5320448677
100506649	13.4931949502901	29.4696736310239	22.4792634485779	16.4205138729616	37.5741713857554	5.74408314523176
5829	2542.34281521715	1849.78874483966	1461.87726168816	2835.03741693611	1746.503151449	1402.7051040656
26834	0	0	0	0.713935385780938	0	0
23409	26.9863899005801	22.6689797161723	9.42678789779073	14.9926431013997	9.7414518407514	16.0834328066489
26835	0	0	0	0	0	0
5319	1.12443291252417	3.40034695742584	0	0	0	0
4440	151.798443190763	409.175083876909	5.80110024479429	290.571702012842	11.1330878180016	44.8038485328077
1337	2164.53335660903	3264.3330791288	1809.21813884522	3299.8093530795	3291.21908619672	2286.14509180224
51499	204.646790079399	550.856207102986	230.593734730573	416.938265296068	303.376643040544	165.429594582675
283459	622.935833538391	967.965433880555	632.319926682578	863.861816794935	669.376905057346	510.07458329658
8683	1432.52753055579	2954.90150600305	1381.38699579164	1425.01503001875	1742.32824351725	1465.89001866315
8655	1444.89629259356	2283.89970640435	1229.10811436579	1930.48128315166	1759.02787524425	1514.14031708309
100506668	73.0881393140711	77.0745310349857	284.97904952552	309.847957428927	136.38032577052	150.494978405072
84274	173.162668528722	308.298124139943	307.458312974098	334.121760545479	333.992634540048	289.501790519681
9921	2080.20088816972	3013.8408532651	2302.31165965274	2234.61775749434	2667.76616838863	1673.82582852054
51367	154.047309015811	295.830185296048	203.7636460984	199.901908018663	161.429773361023	227.465692551178
9478	0	15.8682858013206	6.52623777539358	5.71148308624751	23.6578116132534	8.04171640332447
9761	2474.8768404657	6646.5448527817	9437.66496074972	5457.32208890949	4042.70251391183	3023.68536765
84747	547.598828399271	1130.04863885119	1342.22956913928	643.255782588625	553.871118945579	612.319263281706
100616329	0	0	0	0	0	0
35	249.624106580366	262.960164707598	105.144941936897	208.469132648034	356.258810176051	730.64737607348
121665	720.761496927994	2238.56174697201	910.047600902105	821.025693648079	825.240134509368	660.569561701653
283460	0	1.13344898580861	0	0	0	0
6927	16.8664936878626	40.8041634891101	15.9530256731843	18.5623200303044	18.0912677042526	25.2739658390198
64897	93.3279317395062	352.502634586479	190.711170547612	249.877385023328	253.277747859536	250.442025132105
8638	355.320800357638	1026.9047811426	44.2333893665565	319.84305282986	462.023144447066	78.119530775152
5027	106.821126689796	95.2097148079235	130.524755507872	107.090307867141	688.859808738849	53.9943815651786
5025	281.108228131043	697.071126272297	468.438844767139	577.573727096779	676.335084943597	420.466886230965
10645	1058.09137068525	2285.03315539016	1134.11509785728	1377.18135917143	1135.57495743616	886.886437623784
51433	1223.3830088263	2936.76632223012	1648.96274458278	1949.75753856774	1285.87164297918	979.940584576539
80196	467.764091610055	699.338024243914	475.690220073132	718.218998095624	602.578378149336	351.537888488184
84678	495.87491442316	1891.72635731457	579.38488694883	495.471157731971	1088.25933420966	335.454455681535
102465665	0	3.40034695742584	0	0	0	0
84876	235.006478717552	1343.13704818321	319.060513463686	421.221877610754	983.886635915891	209.084626486436
283385	5.62216456262086	260.693266735981	32.6311888769679	4.99754770046657	4.1749079317506	17.2322494356953
144404	558.843157524513	778.679453250517	331.387851483874	418.36613606763	381.308257766555	227.465692551178
54509	14.6176278628142	43.0710614607273	15.9530256731843	19.2762554160853	107.155970248265	13.7857995485562
338799	182.158131828916	381.972308217502	123.998517732478	93.5255355373029	150.296685543022	73.5242642589666
23067	793.849636242065	2058.34335822844	791.850183414421	1210.12047889869	1198.19857641242	900.67223717234
3242	2.24886582504834	12.4679388438947	0.725137530599287	2.14180615734281	5.5665439090008	3.44644988713906
5715	475.635121997724	740.142187733024	482.216457848526	683.950099578139	656.852181262094	386.002387359574
144406	13.4931949502901	26.0693266735981	52.2099022031487	19.2762554160853	9.7414518407514	56.2920148232713
605	333.956575019679	602.994860450182	261.049511015743	467.627677686515	388.266437652806	175.768944244092
22877	1953.13996905449	3167.98991533507	988.362454206828	2170.36357277405	1803.56022651626	996.024017383187
254050	6.74659747514503	22.6689797161723	6.52623777539358	2.85574154312375	5.5665439090008	13.7857995485562
386653	0	0	0	0	0	0
79369	5.62216456262086	17.0017347871292	1.45027506119857	6.42541847202844	15.3079957497522	3.44644988713906
56616	420.53790928404	776.4125552789	490.192970685118	728.214093496557	583.095474467834	399.788186908131
101593348	2.24886582504834	2.26689797161723	3.62568765299643	2.85574154312375	4.1749079317506	1.14881662904635
65082	330.583276282106	371.771267345225	380.697203564626	478.336708473229	500.988951810072	261.930191422568
6249	1306.59104435309	1606.0972128908	1850.55097808938	2743.65368755615	1043.72698293765	854.719572010486
100507066	1.12443291252417	0	0	0	0	3.44644988713906
55596	326.08554463201	652.866615825761	390.123991462416	623.97952717254	360.433718107802	195.29882693788
65117	1014.2384870968	1327.26876238189	689.605791599922	1337.2009775677	898.996841303629	861.612471784764
9735	394.675952295984	895.424698788804	403.176467013204	546.874505508199	332.600998562798	129.816279082238
338442	12.3687620377659	52.1386533471962	24.6546760403758	27.1295446596757	70.9734348397602	5.74408314523176
8843	5.62216456262086	6.80069391485168	12.3273380201879	9.99509540093313	37.5741713857554	9.19053303237082
27198	124.812053290183	121.279041481522	440.158481073767	294.855314327527	396.616253516307	128.667462453191
8562	1153.6681682498	2136.55133824923	1411.11763454621	2238.90136980902	1569.76538233823	699.629327089229
84660	4.49773165009668	7.93414290066029	7.25137530599287	4.28361231468563	2.7832719545004	3.44644988713906
9026	1182.90342397543	1456.48194676407	714.260467640298	1656.33009501178	949.095736484636	427.359786005243
79720	834.329221092935	1338.60325223997	509.046546480699	643.969717974406	999.194631665643	387.151203988621
23457	311.467916769195	177.951490771952	107.320354528694	713.935385780938	197.612308769528	122.92337930796
79676	229.384314154931	500.984451727407	216.816121649187	328.410277459232	364.608626039552	343.496172084859
51329	1397.67011026754	3502.35736614861	1634.45999397079	1632.05629189522	1612.90609763298	2151.73354620382
57605	302.472453469002	326.43330791288	80.4902658965208	221.319969592091	150.296685543022	180.364210760277
100422931	0	0	0	0	0	0
100507091	0	0	0	0	0	0
10198	137.180815327949	228.95669513334	391.574266523615	567.578631695846	190.654128883277	143.602078630794
91574	130.434217852804	315.098818054794	219.716671771584	247.021643480205	246.319567973285	148.197345146979
8099	1131.17950999932	5180.99531413117	1577.17412905345	1560.66275331713	1721.4537038585	1302.75805733856
55206	770.236545079057	1305.73323165152	1298.72131730332	1845.52297224373	843.331402213621	505.479316780395
100293704	6.74659747514503	10.2010408722775	5.80110024479429	2.85574154312375	0	0
102466877	0	0	0	0	0	0
387893	468.888524522579	1370.33982384261	556.180485969653	1046.62927555486	588.662018376834	265.376641309707
196383	154.047309015811	210.821511360402	390.849128993016	209.897003419596	732.000524033605	263.079008051615
11066	200.149058429302	312.831920083177	211.015021404392	356.253757504688	276.93555947279	202.191726712158
353116	244.001942017745	516.852737528727	157.354844140045	182.76745875992	91.8479744985132	179.215394131231
100500909	0	0	0	0	0	0
101927415	8.99546330019337	7.93414290066029	13.7776130813865	2.14180615734281	2.7832719545004	3.44644988713906
10959	4826.06606055374	8449.86218920321	7867.74220700226	10295.6621983469	5441.29667104828	3779.6067095625
57696	350.823068707541	926.027821405636	479.315907726129	586.14095172615	377.133349834804	193.001193679787
1967	665.664284214309	1397.54259950202	564.882136336844	598.991788670207	752.875063692358	468.717184650912
2967	363.191830745307	957.764393008278	588.811674846621	560.439277838037	421.665701106811	264.227824680661
79867	146.176278628142	223.289450204297	329.937576422676	122.796886354321	102.981062316515	170.02486109886
23545	239.504210367648	559.923798989455	490.918108215717	342.68898517485	434.190424902062	264.227824680661
196385	4.49773165009668	3.40034695742584	0	0	2.7832719545004	0
80212	96.7012304770787	122.41249046733	56.5607273867444	73.5353447354366	73.7567067942606	26.4227824680661
144348	1632.6765889851	3164.58956837765	3678.62269273018	5779.30694789669	1500.18358347572	1185.57876117584
100533183	0	0	0	0.713935385780938	0	0
144347	0	0	0	0	0	0
105370045	2.24886582504834	14.734836815512	9.42678789779073	0	12.5247237952518	0
9612	3996.2345711109	6369.9833002444	3378.41575506208	4156.53181601662	4083.05995725209	3938.1434043709
102466204	0	0	0	0.713935385780938	0	0
949	910.790659144579	2476.58603399182	846.235498209368	1634.19809805257	1256.64728745693	536.497365764646
7316	9558.80418936798	10096.7635655831	10245.4681698373	12848.6951378995	13379.1882852834	10542.6902047584
100847004	1.12443291252417	0	0	0	0	0
100189232	0	0	0	0	0	0
100189343	0	0	0	0	0	0
100009606	0	0	0	0	0	0
100189347	2.24886582504834	0	0	0.713935385780938	0	0
100189339	0	1.13344898580861	0.725137530599287	0.713935385780938	0	0
57647	435.155537146854	1351.07119108387	368.369865544438	524.028573163209	704.167804488601	469.866001279958
140707	150.674010278239	455.646492295062	156.629706609446	376.957883692335	222.661756360032	67.7801811137348
102659353	160.793906490956	201.753919473933	281.353361872523	640.400041045502	139.16359772502	83.8636139203837
65985	544.225529661699	1366.93947688519	1139.19106057148	858.150333708688	318.684638790296	538.794999022739
114795	3.37329873757251	9.0675918864689	12.3273380201879	4.28361231468563	13.916359772502	6.89289977427811
400084	6.74659747514503	0	2.90055012239715	0.713935385780938	0	4.59526651618541
101927464	0	0	0	0	0	0
105370059	0	0	0	0	0	0
100128554	0	0	0	0	0	0
100996671	0	1.13344898580861	0	0	0	0
387895	2.24886582504834	1.13344898580861	7.25137530599287	2.85574154312375	11.1330878180016	0
100507206	0	1.13344898580861	2.17541259179786	0	0	0
440117	0	0	0	0	0	0
101927592	0	0	0	0	0	0
101927616	0	0	0	0	0	0
101927637	0	0	0	0	0	0
400087	0	0	0.725137530599287	0	0	0
104472718	0	0	0	0	0	0
100862680	0	0	0	0.713935385780938	0	0
100996679	0	0	0	0	0	0
101927694	0	0	0	0	0	0
100616298	0	0	0	0	0	0
92293	0	0	0	72.8214093496557	12.5247237952518	10.3393496614172
100500817	0	0	0	0	0	0
121260	382.307190258218	694.804228300679	435.807655890171	221.319969592091	499.597315832822	366.472504665786
144423	3.37329873757251	9.0675918864689	2.17541259179786	8.56722462937126	15.3079957497522	0
121256	0	0	0	0	0	0
283352	0	0	0	0.713935385780938	0	0
101927735	0	0	0	0	0	0
100190940	5.62216456262086	6.80069391485168	0	0	0	0
440119	10.1198962127175	94.0762658221148	6.52623777539358	13.5647723298378	8.3498158635012	45.9526651618541
11211	12.3687620377659	206.287715417167	17.4033007343829	2.14180615734281	48.707259203757	53.9943815651786
9271	0	0	0	0	0	0
23504	2.24886582504834	121.279041481522	36.9820140605636	2.14180615734281	4.1749079317506	1.14881662904635
2054	245.126374930269	164.350102942249	217.541259179786	247.735578865986	126.638873929768	144.75089525984
5901	2964.00515741372	9534.57286862205	3888.18743907338	5110.34949141996	4138.72539634209	2189.64449496235
283383	19.1153595129109	200.620470488124	36.9820140605636	34.982833903266	82.1065226577618	107.988763130357
116437	0	0	0	2.14180615734281	0	2.2976332580927
338797	0	0	0	0.713935385780938	0	0
100996701	0	0	0	0	0	0
6433	519.488005586167	800.21498398088	417.679217625189	691.803388821729	638.760913557842	437.69913566666
4326	354.196367445114	73.6741840775598	183.45979524162	618.981979472073	132.205417838769	553.729615200342
8408	2829.07320791081	2370.04182932581	854.21201104596	2836.46528770767	2255.84191912257	1665.78411211721
80324	535.230066361506	1082.44378144723	250.897585587353	437.642391483715	546.912939059329	257.334924906383
57634	758.992215953816	1081.31033246142	1101.48390898032	1128.01790953388	997.802995688393	662.867194959745
677829	0	0	0.725137530599287	0	0	0
347918	53.9727798011602	79.3414290066029	47.1339394889537	54.9730247051322	72.3650708170104	80.4171640332447
317781	328.334410457058	567.857941890115	278.452811750126	452.635034585115	388.266437652806	272.269541083985
79050	241.753076192697	582.592778705627	202.313371037201	275.579058911442	484.28932008307	329.710372536303
50614	2.24886582504834	6.80069391485168	2.17541259179786	0.713935385780938	8.3498158635012	2.2976332580927
