Geneid	Samtools sort on 309(S)
3955	877
100616116	0
221927	919
23288	1548
80727	2068
155185	31
2768	2212
84433	164
100129603	0
221935	66
105375131	0
221937	1451
9907	674
100616465	0
55698	42
56903	1
221938	0
441191	309
100533952	0
57786	762
389458	0
645700	6
26100	1599
222962	37
84629	5141
80028	851
693174	2
221946	6
60	53375
6624	2086
54476	1280
100874342	1
102466203	0
401303	53
654231	1
51622	334
222967	0
5395	482
7965	257
27102	4566
100310846	23
84132	436
9265	1022
84792	425
5879	6133
221955	451
11014	6495
392862	42
55146	696
79034	539
54753	356
100131017	1135
7559	1091
441194	111
728194	1
221960	623
100500886	0
100131257	0
56913	534
101927354	3
340267	13
101927391	29
54468	920
6119	406
729852	377
100505921	8
113263	468
3382	780
100505938	1
30010	0
168741	0
4697	2691
9678	1047
221981	234
54664	1968
221806	14
102725191	2
85477	204
10124	276
2115	392
1607	2
392636	0
4223	7
101927524	0
729920	47
100506025	1
25928	3
100506049	0
57037	426
28969	1377
27075	7913
10551	41924
155465	1460
196	1776
102659288	3
101927630	2
23161	1628
221823	0
9734	79
100302140	0
7291	142
222894	1
221830	442
100422967	1
256130	0
101927668	1
346389	715
100874041	0
101927769	0
101927811	6
3696	465
340273	1
221833	0
222901	2
104355138	0
6671	242
100302122	0
8701	9
55536	299
9771	1152
256227	7
100506178	11
401312	0
3569	9
54543	1521
692210	0
84668	598
100775104	22
55975	460
11097	375
10457	5900
115416	269
10643	22
256355	3
29896	1596
1197	1
90693	255
340277	130
56164	3
4852	0
51678	74
1687	195
26031	514
54205	2130
136895	92
64111	0
646588	3
406940	0
9603	245
3181	13840
11335	4864
29887	507
105375304	2
101930332	26
441204	26
9808	5
100506289	4
285941	0
8935	506
3198	12
100506311	38
3199	11
3200	28
105375205	7
285943	3
3201	9
100133311	3
3202	42
3203	3
3204	20
100534589	0
3205	14
100874323	8
442920	0
3206	62
3207	49
221883	6
3209	2
100316868	1
101410536	0
2128	0
11112	1386
790953	0
8887	3808
221895	420
100128081	2
9586	132
9865	1809
100506497	18
54504	819
101928168	0
1124	123
102724484	3
222171	1033
646762	463
100616354	6
100271874	0
442524	3
101928208	3
644150	13
9805	1237
55033	757
84725	431
222166	891
223082	1388
693133	0
100500883	0
222161	286
100506516	31
10392	219
101928268	0
79017	981
401320	178
2617	1989
1395	15
100526825	0
11185	41
84182	5
358	2753
2692	0
117	26
63974	0
223075	0
5137	37
10842	2
100130673	0
23658	531
23080	2271
100129460	37
441208	114
693134	0
100500830	0
401321	330
102724668	6
25948	1117
441212	70
11328	4076
51251	497
6100	141
27241	321
55025	0
168667	5
404744	0
387129	0
23333	877
100302152	1
554236	0
57057	0
401324	0
64224	482
101930085	277
100506725	0
101928545	9
989	3050
101928618	0
80820	158
23366	301
54443	504
313	190
100874264	0
9844	331
100302113	0
100861514	0
353345	85
51314	7
6424	1926
54749	263
83930	604
6967	11
6969	0
6972	0
445347	1
6966	0
6968	0
6970	0
6971	0
6983	2
6982	0
100506776	18
6978	0
6977	5
6976	4
6974	0
273	55
340286	0
27072	1429
11281	0
100689074	1
100861520	0
57002	170
5898	1189
349114	178
105375305	5
8621	1207
136647	415
79783	148
101928744	0
101928773	3
3624	654
285954	4
2737	1405
101928795	0
79020	336
5683	1802
64983	552
23072	51
100500829	0
100506895	1
9263	517
55744	737
644	1166
100534592	0
64951	2
55665	579
51619	245
84820	147
285955	24
401331	63
255031	84
28988	1959
102466985	0
5224	39
27434	408
102465504	0
165	18329
100616346	0
5425	1693
58498	0
2645	7
10652	2453
816	36
23386	1867
29881	59
54606	1144
222068	3159
4967	2420
83637	1562
5478	15908
94239	3490
101929301	0
5814	2169
100616393	0
64005	217
101928927	10
285958	341
677798	0
83605	658
23148	83
9238	713
654319	0
677796	2
677795	1
10268	261
107	701
641977	226
3484	1
3486	2529
730338	0
64759	5357
101929086	2
401335	2
84847	1
168507	11
80099	0
3364	284
256979	0
136288	4
7378	134
154664	2
105375274	0
168448	2
375567	8
11055	0
100130988	0
10320	326
63979	302
1644	2
100129427	0
2887	1044
23242	767
101928675	0
285877	0
401337	0
3262	0
102723605	0
222008	158
285878	6
23480	1194
100996654	0
1956	154
100507500	0
102725541	0
55915	458
81552	1908
360132	42
101060341	2
346288	1
349075	87
51373	255
2631	2486
5723	161
908	3890
677803	1
25870	2697
5260	13
51142	6120
389493	344
650226	0
100240728	0
222029	0
101928401	0
401357	0
101928468	0
101928587	0
100130849	0
100287294	0
100422917	0
90827	0
642006	0
105375297	0
100653233	3
100422939	0
441234	1
105375302	0
102724134	0
643955	0
100287704	0
100287834	0
100422848	0
402269	0
100996414	0
100996365	0
102724777	0
105375316	0
100506050	0
442319	5
730291	0
168417	0
728927	724
649395	3
340252	663
100128885	13
641746	0
51427	721
102465505	0
7697	281
10793	214
441239	10
51351	623
2086	958
643180	102
168374	1026
101929322	4
441242	62
644619	6
643253	98
677807	4
154807	1675
2990	1366
435	464
27297	980
8460	251
285908	126
100289098	38
493754	274
154881	397
100996437	6
27342	736
729156	1
644794	125
55069	3853
51119	1883
55253	748
100616310	0
5382	41
64940	135
101929736	14
102723427	0
100507468	2
26053	471
64409	5
100500836	0
100500920	0
83698	11
441250	80
100616331	0
155370	723
441251	0
9883	1528
260294	77
378108	11
100101148	3
442578	136
100101440	1
728524	1
100996746	0
100093631	795
654816	48
55695	396
135892	2
8468	0
8326	2
9031	2527
9275	845
26608	1038
51085	1
155382	135
84277	353
114049	1512
6804	111
100422948	1
171022	13
83451	1087
1365	2514
1364	3183
155368	115
135886	2
2006	1707
3984	891
7458	6066
693175	3
7462	294
5982	465
7461	449
9569	360
2969	2189
101926943	1
653361	102
84163	88
442582	165
5383	31
729438	323
81554	1104
389524	305
654817	54
2970	1273
5380	1
54441	78
541473	12
375593	1
155400	223
100101267	1505
442590	15
5387	113
3092	1294
10344	4
6369	0
57414	1885
5447	1054
100616270	0
677801	0
83862	674
51657	573
4191	3331
101927160	39
222183	79
3315	6523
7532	3647
136853	27
7784	139
113878	114
619190	2
105375355	7
105375354	1
102723555	0
100133091	2
22932	1
441263	26
102723849	0
100132832	6
100505767	3
57639	58
10875	1106
54103	439
101927243	11
5782	1948
100505854	100
222194	592
85025	208
57157	794
9863	235
399670	0
100874021	0
100505881	435
2770	505
101927269	0
346562	0
948	136
10512	7550
105369146	0
100128317	0
3082	212
781	310
101927356	0
27445	343
9723	139
10371	165
101927378	0
223117	137
2913	2
222223	519
105375383	0
101927420	5
9988	869
79161	399
11257	249
54677	885
5244	33
5243	62
154661	52
55972	635
10926	235
53616	42
6717	1444
102723885	2
79689	1823
219578	13
219557	1
100874100	0
442523	94
26872	62
261729	308
79846	131
101927446	2
85865	568
101409256	1
9069	1166
102723899	0
5218	732
8321	1807
7978	189
10142	2808
1595	1882
613126	5
401387	0
889	962
100302218	1
54467	1923
105375396	3
57798	1317
30816	1
5189	787
84060	288
84849	1
257415	447
1021	1136
100873745	0
101927497	1
54809	446
219285	619
253012	7
55610	633
799	14
724023	0
574442	0
100616206	0
7980	7
2792	0
2791	713
10282	602
1278	141541
64921	694
8910	292
23089	39
55607	312
5444	0
5446	11
5445	1653
51666	1
5166	629
1780	46
10165	696
693176	0
401388	0
100506136	7
7979	1028
285987	1
1750	1
1749	41
57001	57
6863	0
440	342
100847066	1
100847017	1
389538	107
4951	0
22853	856
168620	7
25851	470
25798	952
55971	548
4885	100
222865	40
8295	1862
100500819	0
101927550	44
57154	923
402569	3
84176	1
10552	2472
10095	3104
11333	2302
8896	532
26024	2
100526740	0
10898	455
9551	777
100189190	0
285989	195
84124	370
23660	407
221786	235
79027	1335
100289187	45
221785	485
1577	29
100861540	0
1551	0
1576	4
64816	4
81392	3
89122	1121
349149	68
563	21814
646282	128
7586	5159
7589	88
7551	708
10980	1747
4176	1695
407014	6
407050	1
406900	4
9179	386
6878	953
245812	263
255374	29
389541	1111
55262	304
100616439	0
79690	494
221914	19
10734	28
352954	136
79037	61
441272	88
5379	222
101752399	222
101735302	8
101752334	0
102466747	0
29990	2
29992	191
55063	44
56257	920
221908	404
402573	10
81628	862
222950	12
3268	321
100316904	33
4034	852
101927655	0
26261	2
100129845	2
5118	2471
64598	286
7036	13
51412	0
2783	3883
64599	1154
10248	457
2056	0
7455	0
2050	2352
56996	909
7205	1580
102466755	0
51593	1787
402682	44
43	14
4584	2
10071	4
102724094	5
140453	0
81844	968
5054	2705
1174	1140
100616117	2
7425	3
375607	0
346606	0
8985	1015
10467	1212
24146	65
51024	1663
101927721	0
101927746	40
64792	581
136227	1
100506527	0
93408	0
1523	2482
10603	151
100422858	0
729597	35
100630923	2
100289561	12
79706	14
100313829	0
105375433	0
80228	1223
54784	186
222229	403
100847073	0
100616367	0
5439	649
100271927	67
548644	338
441273	13
102724229	0
10156	88
246721	18
100134938	0
100310812	3
222234	125
222235	21
10234	154
58160	0
83787	545
222236	37
100129424	1
349152	11
9512	1392
27000	383
5701	1658
375611	40
101927870	4
5649	5
5001	409
375612	0
645591	0
102724284	0
723809	2
100216546	96
100216545	39
55904	2331
6733	1827
54517	449
60561	543
100130771	7
222255	182
222256	40
6856	2785
10135	2111
168455	523
5294	257
5577	322
26959	1379
10466	991
2845	0
11062	221
55973	1131
286002	1
5172	7
79872	745
1811	4
1738	1822
3912	4224
22798	53
4897	1528
50640	1008
168451	676
4189	861
154907	0
442720	0
83943	121
54674	10
9732	715
100506413	1
11179	477
3475	507
286006	33
100996249	0
101928012	0
64418	806
154743	320
101928036	1
54329	43
401397	591
5506	0
93986	27
100500896	0
29969	1014
102724386	0
104355291	0
100506489	0
22797	405
26136	1616
102724434	0
858	663
857	1578
100996266	1
4233	211
830	3025
93653	17
7982	279
338069	3
102466616	6
93654	1
93655	0
7472	578
136991	0
1080	1
83992	480
51691	761
56311	6
3751	384
23554	164
54556	142
79974	269
51384	24
10447	1865
5803	36
10157	433
389549	0
154860	0
93664	1790
168433	2
378925	4
50833	0
6561	0
154865	22
4698	1994
142685	0
102724555	0
442721	1
8976	2703
26062	0
23553	5
6677	0
730130	0
101928211	0
2861	72
154872	1
25913	588
401398	13
101928283	1
101928254	0
2918	43
693177	0
101928333	0
168850	1147
100506682	2
79571	825
381	1798
29999	0
5078	0
27044	3857
27099	0
64101	111
693178	1
406917	0
3952	0
157247	157
55131	411
401399	1
3614	1632
29923	752
55798	626
402483	1174
346653	40
84691	1
813	8482
611	0
100189276	0
64753	41
2318	182
9296	1605
100130705	10
375616	9
3663	345
23534	1342
286016	23
407835	2
340348	207
6608	322
23382	728
57464	46
100287482	89
105375620	22
4899	330
406958	0
407053	0
406959	0
7328	10854
51530	226
23008	1244
84928	544
136263	0
1358	0
51200	54
93979	0
101928632	0
1357	2
95681	247
4232	447
317751	1
442904	0
26958	1187
53844	9
114960	0
136259	0
407021	0
407024	0
378805	173
100506860	12
4289	1884
100506881	34
5420	3431
101928782	0
91584	97
286023	0
100506937	0
54927	864
100500804	1210
60412	1582
102465139	0
101928861	0
136332	38
84912	372
231	852
57016	3
441282	15
669	437
800	9545
340351	25
55281	491
78996	565
29062	291
102465254	0
346673	0
4850	435
23165	1587
647087	1100
26266	39
389558	272
136319	0
767558	0
1129	1
349160	0
574443	0
5764	116
9162	59
64764	2414
100130880	0
6718	1
100616226	0
8805	1107
136306	13
50617	1
155006	0
57670	417
92092	698
56829	1906
79989	304
254048	1047
51631	292
154791	9
100189406	0
100996928	0
100129148	1
346689	93
154790	0
28996	5512
101928984	0
6916	547
64761	585
80853	658
100134229	46
84255	689
401409	34
23608	2714
27147	91
90956	634
100134713	20
4708	948
673	871
51650	387
100507421	98
55750	221
57189	4
285962	0
494551	0
6742	241
50831	3
50832	7
54429	16
136242	0
130075	1
23601	484
5726	0
8972	6
93432	0
100289017	0
136541	0
207147	0
28620	0
28619	1
28617	0
28614	0
28606	0
28616	0
28605	0
28596	0
28603	0
28595	0
28586	0
28585	0
28582	0
28584	0
28581	0
28602	0
28594	0
28611	1
28601	0
28610	0
28592	1
28609	0
28599	0
28591	0
28608	0
28589	3
28574	0
28583	5
28580	0
28577	0
28576	0
28575	0
28573	0
28572	0
28570	0
28569	0
28568	2
28567	2
28563	0
100463482	0
28562	0
28560	0
28559	0
5644	0
28558	0
5645	0
28637	0
28635	0
28634	0
28633	0
28632	1
28631	0
28630	0
28639	18
28636	0
28629	0
28628	0
28626	0
28625	0
28624	0
28623	0
28622	0
28638	3
28557	2
2051	58
55503	9
56302	0
135927	0
3792	0
135924	0
346517	0
89883	0
5304	1103
259285	0
259286	0
373156	1317
135932	30
835	737
1180	0
9715	21
7791	1960
100507507	0
102465538	0
2041	250
285965	5
338398	0
259287	0
441294	12
101928422	3
285966	64
340307	1
653691	0
154761	5
9747	956
26211	0
135948	0
135946	0
393046	0
392138	0
346525	0
442361	0
135941	0
100128553	11
445328	244
101928605	18
402317	2
101928492	13
401428	4
401427	8
728377	112
100142659	22
441295	7
346528	4
7984	472
135935	0
27010	88
26047	19
101928700	0
100313895	0
202865	0
8454	1442
2146	324
6090	0
6086	0
6085	0
6084	0
102723099	14
9601	5179
136051	196
155054	106
57541	509
8427	678
7988	321
100289678	383
155060	137
100189144	0
100189413	0
100189357	0
100189049	0
100189305	0
101928733	0
100189008	0
27153	353
155061	541
100189146	0
79970	184
100189267	0
100189097	0
100189355	0
100189432	0
100189177	0
100189376	0
100189075	0
100189289	0
100189379	0
84626	182
168544	658
23145	98
643641	525
401431	27
155066	940
653857	80
65999	148
113763	176
5919	1182
29803	2870
285971	143
728743	112
285972	1
155038	420
168537	281
55303	702
474344	599
26157	193
170575	218
100527949	0
55340	1
28959	1361
55365	590
26	9
3757	37
4846	249
285973	53
11194	488
9311	8
1020	250
6522	2032
10922	1247
83590	761
116988	1515
2636	0
136371	0
392843	0
10061	1125
54480	2301
768213	0
6604	479
51667	1297
349136	78
100131176	9
155051	6
100500835	0
6009	1450
51422	574
100505483	24
168391	0
63917	1092
58508	3322
220832	0
100128822	96
7516	63
57180	164
101929087	0
103724390	0
1804	3
101929998	0
100132707	85
22976	549
202781	182
100128264	0
3361	0
3638	735
338436	0
2020	0
285888	0
100506302	54
155435	1035
6469	1
389602	1
285889	0
100506380	9
64433	2
129790	49
140545	89
64327	1277
64434	451
3110	7
645249	4
9690	3023
10049	3071
105375621	0
101927914	1
5799	324
406945	0
100506585	35
105375612	0
693180	0
100847032	0
54892	843
57488	4301
55112	576
154822	0
7434	3
441308	0
644128	301
169270	105
101927595	9
157693	4
26260	513
157695	373
157697	317
105377774	4
619343	0
401442	0
105377777	0
9228	0
286083	0
100507435	0
2055	1
100500912	0
693181	0
9639	0
9920	0
104266957	0
101928058	0
9172	0
102465695	0
101927815	0
64478	0
105377792	0
105377789	0
100287015	27
79648	403
285	394
100507530	10
102465861	0
55326	799
100616348	0
100616372	0
389610	4
100652791	1
1672	31
1671	0
1669	0
449491	0
449492	0
449493	0
1667	0
170949	0
728358	0
100287083	0
1668	0
724068	0
1670	0
349196	0
100128890	19
641517	0
401447	0
645402	0
100131980	0
100289462	0
55894	0
10407	0
503618	0
503841	0
504180	0
503614	0
100131608	0
441317	0
101929400	1
441328	0
100133251	0
245910	0
245908	0
245909	0
140596	0
653423	0
414325	0
1673	0
100132396	0
100132103	0
392188	0
645836	0
100302186	0
286042	65
157285	1919
137075	95
9258	394
90459	452
100616350	0
79660	2074
101929128	0
157273	0
8658	1644
693182	0
157627	0
406907	0
4482	145
101929191	2
203074	0
94137	4
100422982	0
105379238	0
203076	0
83595	107
54984	125
100302166	0
101929229	0
286046	11
693183	0
105379247	0
66036	558
83650	1
157739	1
83656	0
83648	97
640	9
83655	0
2626	0
101929490	0
606553	0
252969	375
2222	1917
1508	29151
613210	0
613209	0
613211	0
100133267	0
728957	0
100132923	12
392196	1
392197	3
377630	1
729689	0
85002	22
245940	0
100133172	0
649352	0
245912	0
389633	0
653333	5
100506990	125
729732	7
100847038	0
91694	429
100500870	0
100500838	0
340357	0
101409254	0
57604	25
105379290	0
10395	793
157773	13
137868	0
494332	0
7991	1539
4481	1681
26281	4
286097	51
51201	728
29883	2380
137492	848
9108	127
6542	9052
5157	553
57509	2243
100422850	0
2267	1
5108	4600
427	8583
101929066	8
9	421
10	2
23362	434
100128993	5
63898	324
55790	329
55174	970
4023	450
6570	5
526	2398
11178	407
100874051	0
105379398	0
102467222	0
286114	0
105379399	0
101929172	0
2675	14
9046	162
23039	1999
10361	4
8822	1
2039	230
64760	1430
79873	298
55806	531
80346	584
203190	1
6440	0
649	980
9796	84
407037	0
661	569
55124	2
23516	1921
5533	290
10174	2101
64236	715
541565	158
57805	2339
55909	405
80094	0
1960	419
157310	22
101929237	0
23221	934
8795	1093
286059	1
254896	7
8794	40
8793	163
8797	135
389641	19
91782	988
203069	442
4017	2354
100507156	3
9583	2093
51312	352
4824	35
137814	0
6781	975
10863	281
101929294	0
27299	88
8756	0
101929315	0
4741	4
4747	6
102465506	0
80005	935
102465527	0
2796	18
54793	642
157313	111
64641	67
100507236	0
5520	1465
665	3842
10687	244
1808	1152
148	53
100313884	0
81551	0
23087	616
2185	883
102465507	0
1135	0
2053	633
1191	3579
102465508	0
51435	435
100500871	0
100500858	0
55246	1237
157570	150
55872	239
286133	8
100422828	0
389643	5
55140	664
5368	6
55893	1562
157574	99
7976	686
100422903	0
101929402	3
2137	1052
55756	292
79618	1013
23303	8668
1846	14978
619351	7
101929450	0
101929470	0
286135	0
100422876	0
51669	10665
23484	1225
619373	3
10671	570
100128750	15
11030	1307
2961	478
100507341	0
2936	1973
7993	238
5516	1877
56154	0
29942	10
7486	478
3084	44
100856811	0
100874286	0
84750	110
84549	356
80185	130
692084	1
79845	88
78986	0
103689844	0
137970	0
101929550	0
157855	0
100507420	113
80139	9035
101929622	0
102723701	8
11160	2414
728024	18
11212	1032
25960	1643
55290	275
80223	1612
137362	0
155	0
1978	450
9070	1084
6770	22
27257	461
9530	472
23259	1022
84513	1325
54904	2048
137994	73
2260	2401
389649	11
286140	16
6867	1665
59339	672
203100	37
83877	776
8754	1414
203102	9
255926	0
1587	0
100130964	0
8749	0
2515	0
3620	57
169355	0
56892	317
79698	0
6422	40
100847068	0
51125	1111
84296	113
102723729	0
137964	2278
157848	0
286	21
619554	0
102465696	0
7994	2025
10947	797
5327	8421
101929897	0
3551	1699
5423	467
27121	1
7419	1413
6575	801
114926	376
1142	0
8973	9
55145	228
81790	676
100616115	0
84376	1402
2339	1114
84197	86
138050	2041
340441	0
102724241	0
497634	0
105375816	0
105375817	0
100287846	6
23514	1003
1052	837
5591	4565
4173	1250
7336	963
101929268	0
101929217	0
79645	5
6591	657
492307	0
54212	0
137902	76
115294	1853
9705	3
389658	0
9821	2091
2831	0
4986	0
51606	1238
8601	1
6917	2739
10434	3353
29088	665
26766	0
105375840	1
64321	154
100129098	8
6101	8
114786	1
100133234	0
137695	615
96764	420
4067	722
6224	7727
26795	1
4342	0
5324	245
79145	748
195814	109
442388	0
5179	0
101929415	0
100507632	1
54928	3751
100507651	0
286177	0
26138	0
101929488	0
286178	0
100505477	0
90362	141
101929528	0
137886	940
1581	0
6386	2519
8439	689
9760	23
105375861	0
767	332
100505532	9
5862	4441
55636	688
105375938	0
100130298	3
157807	4
444	7354
100616484	0
286183	3
643763	3
8836	279
7274	12
101410533	12
253943	2049
102724612	0
286184	0
102724623	0
100130155	0
406908	0
401463	2
27319	16
9420	76
552859	0
286186	0
55156	1029
9650	613
5150	447
85479	6
84675	1
100189437	0
100189102	0
1392	0
100505659	0
100505676	5
23212	531
137872	70
254778	2
4603	158
80124	970
100533105	0
56260	41
23678	92
26255	0
157777	26
641638	633
641648	4
100129654	0
286187	0
10987	1012
79848	370
10565	3007
102724708	5
57094	1
80243	150
286189	0
116328	4
100505718	1
100505739	1
23213	10605
81796	9
63978	0
10499	1773
101926892	0
23471	4877
286190	0
51110	225
389668	7
2138	6
9242	181
100132891	144
8989	19
392232	1
9312	0
101926908	0
7013	542
157869	370
100130301	0
6129	15315
157506	152
101926926	4
100128126	0
27067	1106
55284	1134
6921	746
54968	526
23643	150
56704	167
54332	889
100847058	0
100847091	0
441355	8
100302260	0
51050	920
83690	194
101805492	0
3174	16
101926978	0
100192378	12
79776	244
100422921	0
5828	800
102724874	1
5569	50
101927003	0
51101	183
3574	72
101241902	0
11075	29
23462	195
101927067	3
101927040	1
28957	525
7163	3232
100847056	0
65986	887
619279	830
55824	484
2171	288
5375	1
646480	0
2167	28
646486	0
3612	456
347051	3
79752	656
92421	366
64089	273
101927141	0
103352670	0
138046	1
85444	444
102723322	0
1875	338
401466	384
377677	39
759	0
761	0
100996348	10
760	328
101929601	0
101929627	0
100288527	0
100288562	0
85481	1
245972	103
157724	2
11059	3862
51115	768
8895	3005
54714	0
168975	0
138009	0
4325	132
101929709	27
8767	359
734	868
4683	2105
1666	700
793	0
100874052	0
101937451	0
169200	222
64168	25
100127983	6
55529	155
100506365	494
51633	324
100130742	13
100616245	0
115111	2
862	89
102724710	0
441369	0
286144	1184
102467005	0
389676	0
642924	0
137392	191
389677	605
55472	6
91147	298
100616169	0
54704	483
1015	3
2669	211
25788	129
100861412	0
25962	1580
100288748	13
54845	1948
286148	1157
55656	916
9134	181
137682	425
94241	3768
100500907	0
100422964	0
79666	3916
619344	0
157657	163
100616530	17
100189248	0
100500773	0
392255	17
7381	2388
51001	262
9791	1451
102724804	3
6383	3904
10404	1053
101927066	0
85453	500
92140	4016
55353	1683
4147	168
6156	9869
26775	3
203111	1
10247	304
10940	115
79815	470
6788	429
3788	0
105375661	0
116039	50
157680	1273
693184	0
100126309	0
1345	11611
26166	107
100302165	0
105375667	0
286151	8
5440	858
6674	374
25897	927
100616451	0
157567	565
169166	1
26986	15713
102466854	0
7534	15132
441374	3
51123	1004
105375678	1
83955	1
79977	944
83988	188
104054148	0
100847001	0
50484	1723
101927221	20
51366	3608
4956	0
7071	1227
101927245	2
51582	3824
100506753	46
528	2308
157556	1
79870	34
100422992	0
100499183	4
8323	1363
115908	4177
81034	456
25879	853
9699	44
81501	19
1807	2
693127	2
29967	257
23414	161
102723356	3
55074	941
137735	0
284	188
340419	0
3646	5362
9694	729
157753	0
7201	0
84955	481
56943	781
93035	0
9166	353
55638	917
100132813	3
27012	0
101927459	0
101927487	0
114788	0
100302225	0
7227	8119
100859921	4
8667	4199
84294	677
5885	5326
644660	4
100500914	0
441376	201
169026	5
90390	124
2131	935
401474	449
552860	3
4982	56
10584	5
101927513	0
114569	6481
102466162	0
4856	173
5168	701
6873	930
79075	144
64798	575
7373	781
28998	622
27085	83
6641	312
101927543	0
3037	94
594842	5
104266958	0
22882	716
79139	1803
93594	98
100189201	0
84985	28
100131726	2
100616260	0
84933	35
100533106	5
11244	952
29028	1370
693130	0
100500863	0
55093	171
114907	1436
340359	31
312	4
157769	1892
654463	0
439941	0
157376	0
101927588	2
157378	380
55039	254
101927612	27
11236	707
83940	369
102466200	0
4715	1263
9788	730
100616255	0
100616221	0
137209	57
157381	1
6713	1101
9897	1730
286053	365
10221	536
100130231	27
101927657	1
157638	4246
100750225	4
103164619	0
101867536	0
103021165	0
100507056	0
103021164	3
727677	0
101805488	0
5462	9
100270680	0
4609	1232
100302185	7
5820	200
641384	0
100302161	0
100302170	1
100302175	0
100302281	0
101927774	0
728724	0
137196	2
100500839	0
56169	52
51571	2294
100847051	0
50807	1272
100507117	0
29065	0
114	2
23167	2972
729330	0
10086	0
3786	264
93668	0
23639	306
137835	40
51105	1686
7038	37
6503	464
102466865	0
8840	1177
10397	2335
6482	2230
101927798	0
101927822	0
57623	183
594840	0
407030	0
407033	0
552853	0
101927845	0
286094	0
10656	98
101927915	0
51059	23
169044	74
51305	0
83696	581
54108	503
27161	1254
5747	2611
442893	0
22898	358
57210	436
731779	0
2843	0
11156	1
389690	0
100302147	0
100616268	0
619434	0
203062	262
575	17
23237	196
8629	552
8000	4
54742	1
100288181	6
51337	1187
57152	30
137797	4
66004	214
8581	200
2765	0
1584	0
1585	0
100133669	4
100128627	0
4061	22
286122	0
101928108	0
4062	0
338328	135
286128	348
2738	145
100507316	60
79943	303
116447	468
78998	62
114822	888
104326051	1
389692	0
23144	203
79792	6
642475	47
93100	1
1936	46
84948	0
65263	2
7264	8
9831	3
286075	28
286076	0
100130274	0
225689	7
286077	16
100616318	0
100128338	38
642574	1
23513	438
100126338	0
22827	283
340371	710
102466748	0
83481	818
5339	13142
724031	0
84875	1027
2907	3639
375686	5
392275	8
26873	251
102465509	0
54512	455
102465510	0
8733	2156
1537	1739
81858	837
84232	2157
340390	93
51236	507
727957	884
23246	564
102465906	0
642658	25
3297	1398
8694	976
102465511	0
83482	0
340393	17
26233	283
79581	912
203054	173
29894	1300
100126351	0
100302196	0
102466749	0
55630	193
51160	1481
4796	248
100287098	7
102466271	0
50626	1050
90990	599
8928	2
84988	1325
2875	86
113655	1073
9401	405
9684	481
441381	0
414919	513
80728	572
90987	1
80778	104
6132	23254
102465978	0
340385	211
7553	514
28991	486
58500	273
7564	209
286101	853
286102	37
286103	8
65265	1472
100287596	0
100287171	187
100422831	0
654835	0
101929127	0
2298	14
55871	475
157983	1
81704	707
23189	258
1761	0
105375950	1
58524	8
10655	0
102800446	0
6595	2363
401491	2
7436	160
169522	0
9933	369
101929247	0
5991	252
101929302	2
169792	158
84850	0
6505	840
55064	18
403313	280
101929351	4
55664	281
50808	1012
10171	207
406894	0
3717	646
11172	0
3641	0
6019	28
6013	11
55848	389
29126	48
80380	165
57589	879
79956	2429
2315	2
158358	635
100616288	0
26953	560
90865	223
89882	0
115426	620
2731	7
23081	404
90871	374
5789	591
101929407	11
101929428	0
105375975	0
7306	9
101929467	0
286343	498
8777	832
401492	205
100113404	0
4781	388
100009607	0
340481	520
9350	0
158326	10
389705	0
158219	236
6619	669
11168	1049
203238	65
100873746	0
100129385	1
54796	452
54875	192
6456	2
92949	403
100422869	0
158297	0
10670	1161
54801	430
677776	1
123	464
55667	1252
6194	16259
340485	181
25769	118
4300	398
100616229	0
100616441	0
54914	679
101929548	1
574444	1
401494	608
3456	0
3467	0
3452	0
3441	0
3444	0
3446	0
3449	0
3451	0
3448	0
3453	0
3442	0
55958	867
3443	0
3447	0
3440	0
3445	0
3439	0
554202	13
338376	0
407035	0
4507	578
51198	0
1029	261
100048912	13
1030	365
63951	1
441389	0
101929563	0
1993	15
100129669	0
286319	335
101929582	0
100506422	0
79886	322
9373	574
80173	284
101929602	1
64922	0
7010	405
158035	0
54586	0
79817	112
56832	1
203228	186
158038	0
100126310	0
100126316	0
401497	0
101929620	0
48	577
23586	402
10210	467
100129250	17
4712	472
138474	3
401498	1
54840	282
3301	2448
55234	1046
2683	2502
101929639	13
27290	3
573	1433
51510	1094
4799	675
364	9
360	451
65083	679
102465512	0
441394	6
441459	0
304	736
11191	15
101243555	0
101929688	0
5646	10
54926	1099
55833	472
101340252	0
100113379	1
25853	1127
51271	801
347240	78
318	143
57462	470
84688	1
203259	315
27019	8
375704	24
1271	0
415056	0
138716	167
11258	479
138715	1
10280	850
2592	146
3590	95
10850	92
6363	5
6366	1
259308	0
23349	1
389715	0
101926900	0
25822	112
138724	5
7415	4769
2189	150
84720	604
30968	917
80256	404
10497	1018
158381	0
9853	548
730112	6
7016	449
100616214	0
971	39
27240	29
6023	9
203260	32
84904	35
768	6
7169	3379
7094	5684
102465513	0
10488	803
102466201	0
57704	792
9827	242
4882	649
692094	0
26206	13
84681	198
392307	4
51754	310
92973	25
392309	1
646962	0
158376	21
56656	0
8434	455
152007	580
881	16
1211	1446
10020	367
152006	932
9833	121
100616289	0
5079	0
100616278	0
100616456	0
100506710	1120
84186	312
9380	1008
9925	344
64425	247
26267	167
401505	472
22844	10
158234	155
51010	347
79269	1731
92014	220
6461	318
219	894
347252	15
100289137	8
