Geneid	Samtools sort on 313(R)
100189395	0
100189047	0
100189092	0
100189433	0
100189033	0
100189178	0
100189365	0
100189332	0
100189082	0
100189145	0
100189149	0
100189137	0
100189346	0
7154	0
100189170	0
100189042	0
100189066	0
100189293	0
100189093	0
401242	0
100189295	0
100189084	0
100126476	0
414760	0
5987	0
100189237	0
100189121	0
100189202	0
729583	0
100189216	0
100189234	0
100189111	0
100189254	0
100189024	0
100189169	0
282890	0
100129636	0
26692	0
442184	0
442186	0
26707	0
101929006	0
442191	0
81696	0
81797	0
26529	0
26531	0
442194	0
26716	0
116511	0
105375007	0
100507362	0
10537	4
692092	0
7932	0
2550	0
4340	0
346171	0
3134	2
285830	0
340198	0
54435	0
554223	0
3135	0
3136	86
80868	0
3105	5999
10255	0
80862	0
3137	1
100507399	0
30834	11
6992	1
80352	0
11074	0
104533120	0
135644	0
10107	0
89870	0
7726	1
414778	0
3139	0
414777	0
56658	0
202658	0
79897	0
105375108	0
3133	12
2794	0
80742	0
23	1
100126314	0
5514	0
28973	1
79969	0
221545	0
8449	0
170954	0
11270	0
9656	0
203068	1
10211	2
8870	0
401247	0
780	0
100616237	0
2968	0
57176	6
389376	0
135656	0
394263	0
100507679	0
285834	0
29113	0
170679	0
1041	0
170680	0
54535	1
6941	0
5460	0
100130889	0
253018	0
3107	524
3106	4891
102465537	0
100507436	6
10866	3
352961	0
4277	0
401250	0
100532737	0
7919	0
692233	0
692199	0
534	0
4795	0
4049	0
7124	0
4050	0
7940	0
259197	0
199	0
7916	2
677820	0
102466745	0
7917	5
55937	0
57827	0
7918	0
1460	1
58496	0
80741	0
7920	0
100616230	0
259215	0
79136	0
58530	0
80740	0
80739	0
23564	1
1192	0
4439	0
100532732	0
401251	0
104413891	0
80737	0
7407	3
57819	0
3305	0
3303	0
3304	0
50854	0
26801	0
26797	0
4758	0
80736	3
10919	0
717	4
221527	0
102060414	0
629	1
7936	1
100302242	0
6499	0
1797	0
8859	0
720	14
1590	0
7146	0
721	0
1589	1
7148	0
1388	0
63943	0
80863	0
100507547	0
9374	0
100532746	0
80864	0
10554	53
102466190	0
6048	0
102465500	0
177	0
5089	0
63940	1
4855	0
101929163	0
10665	0
414764	0
56244	0
3122	10
3127	26
3128	2
3123	59
3117	1
3119	3
3118	9
100616218	0
3120	4
3112	0
6891	14
5696	0
100507463	0
6890	0
5698	0
100294145	0
3109	2
3108	2
105375109	0
6046	15
3111	11
3113	1
3115	6
3116	0
1302	0
6257	0
7922	0
7923	0
407002	0
6015	0
414765	0
6293	0
6222	2
8705	0
9277	0
102466754	0
10471	0
102465501	0
5863	0
6892	5
9278	0
1616	4
3833	1
5252	3
51596	7
8831	21
100847012	0
221504	19
578	706
449520	0
401253	0
3710	1090
84300	185
100500873	0
117283	0
221496	976
4295	0
100507584	0
102466816	0
100302123	0
2914	23
3159	1707
102465502	0
221491	359
11165	126
100529239	0
6204	84
29993	39
25803	1532
64771	1731
6631	492
54887	319
6882	358
23294	592
6954	0
222663	46
7629	400
50619	824
5467	721
2178	87
4736	5189
102465668	0
7005	544
7287	5
2289	1613
100847048	0
105375110	0
285847	2
221481	2
389383	1
340204	5
1208	1
222662	0
6732	841
116369	2
1432	775
5603	1193
27154	611
285848	1
389384	3
51513	124
222659	2
222658	892
11329	636
6428	2604
100500885	0
101154753	8
1026	981
105375039	6
401258	1
57699	482
51645	298
221477	846
221476	38
23787	2455
221472	641
5292	1675
221468	12
55633	145
9025	133
23070	622
154467	167
100505530	37
100616413	0
266727	47
60685	1176
114781	273
2739	916
1769	12
100131047	0
2740	0
55776	243
8645	119
89822	8
83795	0
221458	12
23500	116
100505635	0
4337	101
401260	0
732253	0
57497	23
101929535	0
101929555	0
222643	70
222642	0
10930	2
221443	211
4800	529
221442	16
340205	10
54209	664
79865	15
340206	0
285852	0
221438	0
105375057	0
54210	8
9436	0
103106903	0
101060264	2
116113	1649
100616178	0
4188	49
7942	607
5225	1
10817	76
29964	66
100188893	980
25862	63
9477	133
705	279
896	1381
129685	283
647024	241
2978	0
2979	18
55173	426
55809	644
23304	648
5961	1
442211	0
6903	554
23506	273
401261	6
285855	1574
441150	53
171558	23
10695	1283
27232	23
5190	375
4201	651
5528	902
116138	1581
88745	546
9820	853
51069	400
89953	218
5754	3774
6722	936
23113	703
10591	915
84630	22
10864	0
401262	2
24149	361
89845	507
102466746	0
65989	16
93643	279
221424	6
25844	1345
9533	276
57510	565
5429	288
54676	676
9587	231
221421	4
55168	628
7422	1115
100132354	0
101929705	14
221416	87
64928	626
55362	1064
11131	8
2030	951
3326	20540
347734	982
100616124	0
4794	877
441151	0
202500	5
57505	380
221409	2
988	500
100616352	0
8464	47
693171	0
860	176
53405	187
22875	130
59084	102
10231	131
101926915	0
101926898	0
51302	6
9481	3
221400	107
7941	677
100287718	0
4224	13
221395	176
101926962	0
266977	0
27242	348
23607	441
222611	0
221393	0
221391	0
442213	0
4594	337
55166	51
389396	0
135398	22
6005	0
7180	0
10321	20
5232	0
101927020	0
101927048	0
167	0
403339	0
245928	0
245927	0
245913	0
245915	0
83741	0
7021	1253
5314	1
101927082	0
406989	0
442890	0
3605	0
112744	0
4172	1131
85315	324
114327	76
9697	795
401264	51
730101	83
28978	179
730152	0
2939	0
2938	0
221357	0
2940	0
2941	59
125050	13
22858	163
26268	359
105375092	0
8521	0
60481	1484
100847075	0
647190	0
2729	484
101927136	0
101927171	0
401265	8
55227	196
101927189	1
100874282	0
90523	0
27283	0
222584	5
3062	0
389400	0
54511	0
653	4
81578	1
667	441
101930010	0
221336	13
57691	91
26036	192
101927211	0
9532	59
51715	91
100506188	0
5558	136
100422884	0
100189249	0
100189085	0
375513	47
100463487	0
202559	3
51557	4
7803	696
23469	525
346007	1
441155	0
442229	0
102723883	0
101928280	0
101928307	0
577	0
55788	557
1310	4
1297	4
101928353	0
57579	98
135154	65
60682	324
135152	0
79627	466
407032	0
407029	0
79940	7
102724000	0
22999	37
56479	9
100507381	0
100423005	0
100873997	0
100129128	0
80759	28
340168	0
154288	0
441161	2
55510	5
115004	180
25821	241
1915	97777
26503	325
135228	78
101928489	2
101928516	0
1303	849
1347	1034
55754	864
100506804	1
27145	21
101928540	0
100616389	0
26054	610
4646	924
3617	3
3351	0
101928601	0
134728	35
55023	358
9324	547
100288198	3
80078	0
167691	32
105377866	0
83699	99
89758	0
6785	9
7272	107
594	191
55603	225
101928770	0
25998	447
7162	336
90025	17
23033	98
5238	285
112611	52
4199	165
167681	3
9892	0
105378158	0
134701	0
51167	288
112609	10
22832	82
9096	32
102724201	0
4907	142
57231	587
10492	1835
387066	1112
26799	0
692088	0
3354	0
1081	1
101928870	0
23036	317
375519	0
57150	45
206412	1
63914	3
154313	10
10559	303
57038	304
23595	217
55122	667
101928911	0
81833	0
1268	25
101928936	0
8732	255
10957	1519
135295	2
135293	93
2569	4
2570	8
51465	1663
58528	256
22881	57
57226	303
101929057	13
23195	292
9994	142
84694	0
60468	44
100616109	0
6885	410
100616174	0
101929083	0
102724665	0
2045	1
643432	0
101927288	4
79694	324
10690	2
23376	399
9457	8
81491	3
29078	214
114792	3
253714	103
101927314	0
100302164	0
5454	3
26235	162
100616347	0
84553	30
51805	75
25957	631
101927365	12
85015	79
100130890	18
892	504
59336	0
84539	0
728012	0
6492	6
10973	435
2898	2
57531	86
100113403	0
389421	0
11149	9
154442	0
64208	0
5550	768
639	525
9474	398
202	1070
101927405	0
84816	82
55278	247
100422737	0
693172	0
100133941	40943
51250	99
57673	112
57107	192
55084	43
256380	241
11231	1251
28962	561
7101	0
8724	1890
246269	66
2309	1202
387111	1
84071	26
101929716	0
27244	265
285753	61
100996634	0
221262	0
8763	3947
285755	29
6610	213
64780	1290
9841	208
221264	112
9896	556
2830	77
8936	178
51362	410
728464	7
8528	25
85413	0
23097	411
262	1302
112495	604
84154	258
442245	1
117247	17
91749	54
5980	224
643749	52
10758	395
2534	1021
102724646	1
8838	8
51175	103
619208	34
3910	390
101927640	0
442247	0
101927686	1
4082	3077
285758	4
285759	0
3066	1507
101927768	6
222537	0
2444	17
728402	0
221294	283
1300	195
23270	245
7259	1318
29940	542
441168	1042
100128327	6
254228	44
221301	0
51389	490
345895	16
221302	119
3841	19
221303	1
222545	0
222546	3
245806	0
6098	0
285761	166
57120	466
101927919	0
116150	767
222553	5
102724896	0
387119	140
23629	0
5350	23
100287632	0
254394	219
25842	315
79632	23
693128	0
4121	1147
285762	6
100422951	0
221322	46
2697	302
3298	125
57515	1977
5570	36
2173	41
10924	156
134829	0
10345	1
101927990	0
154215	0
7955	1
154214	161
7164	594
51020	408
643623	0
23493	12
100189269	0
135112	296
104355145	0
135114	400
60487	90
387103	122
693173	0
84870	95
81847	328
55862	624
387104	13
9729	0
352999	0
387357	0
5796	3
101928140	0
3908	108
93663	758
253582	2
84456	108
154075	238
105378159	7
114801	152
100507203	0
2037	790
9465	66
383	2
9439	338
5169	4
79541	0
643854	1
100616455	0
5167	151
1490	870
100616191	0
100507254	3
26002	234
8417	791
134860	0
83551	0
319100	0
9038	0
9287	0
9288	0
134864	0
8876	179
55350	2
8875	187
116843	156
6206	7786
594837	3
594838	2
594839	4
285735	0
2070	0
100507308	0
154089	0
6943	0
9519	167
154091	12
387065	0
6446	1516
101928231	0
154092	100
101928304	1
64577	2
10767	360
100500880	0
4602	647
693126	0
54806	103
100131814	2
27115	18
113115	61
9774	1326
9053	505
4217	469
101928461	1
101928429	69
5191	119
340146	0
100294720	0
53832	16
116379	0
3459	861
167826	6
102723649	0
100507406	0
100130476	8
7128	1255
64065	1104
57221	339
59351	0
23593	1266
57224	218
100423001	0
441172	22
100507462	7
25901	219
345930	0
85021	436
58527	872
51696	567
167838	64
10370	1388
645434	0
100132735	0
100507477	0
103352541	0
100500879	0
100616180	0
4829	0
51534	575
57211	365
153910	0
3097	337
100507489	0
51390	286
134637	83
8504	136
2519	939
285740	0
9749	215
84946	244
153918	0
5325	109
57061	0
83443	1094
8676	603
100189313	0
7402	610
100189422	0
7957	57
100507557	14
84085	203
257218	78
2911	0
10981	443
101928661	0
79747	0
729176	2
729178	3
134957	196
389432	9
23328	568
10090	85
100128176	0
23118	896
387082	0
340152	188
85313	245
116254	393
645958	18
11104	174
9113	284
348995	411
5110	1006
84918	218
100652739	2
135250	6
353091	0
80328	6
80329	0
646024	4
154064	0
79465	10
81706	23
389434	15
57480	119
105378056	0
25902	304
102723831	0
9590	120
57621	308
55005	170
79624	825
80129	59
2099	274
23345	792
100505475	0
80177	41
7432	0
26271	209
54516	139
26575	1
4988	0
26034	180
154043	77
101928868	1
22828	497
100422821	0
26230	33
51106	80
49861	1
50508	0
100302259	0
57492	929
100616154	0
729515	126
79683	255
100500899	0
51429	972
8871	306
100874300	0
84947	85
404672	205
56995	438
57583	457
102465694	0
6993	996
94120	204
100500851	0
7430	4157
101409257	0
202459	1
100130967	4
83861	83
117289	565
105378081	11
101929122	4
84624	451
102724053	0
6648	5176
9589	908
100129518	2
39	169
6950	1907
677806	0
677812	0
29074	480
154197	3
4142	0
3482	2631
100271873	0
729603	18
6580	3
6582	3
6581	44
80350	1
4018	0
5340	0
4216	255
56895	50
79992	1
5071	16
135138	20
101929239	0
729658	0
285796	0
401282	0
105378101	0
100526820	0
9444	951
105378105	0
105378107	1
168090	1
10846	54
90632	7
441177	0
6862	0
101929297	0
285800	1
113402	635
100289495	8
51660	353
6196	479
100874353	7
100302141	0
100861523	0
8635	1729
100500857	0
11116	151
1235	108
2853	11
401285	0
102724205	0
54346	0
83887	0
105378160	0
6953	0
401286	2
441178	1
26238	2
653483	2
4301	470
100128124	0
100505879	0
3834	8
79981	0
101929420	0
168002	8
64094	455
105378146	0
105378145	0
101929460	1
102724357	0
101929504	8
101929523	4
7058	1141
105378148	0
253769	114
387263	398
55274	279
6991	0
55780	9
401288	0
80069	0
100131532	3
105378152	5
102724511	0
154449	0
285804	0
401289	0
28514	0
84498	1
100616430	0
105378161	0
5689	1354
6908	141
5134	626
101929692	7
102723872	0
105375112	1
100507642	0
56975	710
100288524	2
442497	2
5154	83
441307	1
5575	337
101926963	38
54919	398
23353	665
102723743	2
51608	654
11033	416
90639	203
84310	1082
54905	0
442907	0
115330	36
2852	38
90637	84
101927021	16
340260	0
79778	432
26173	1924
7975	517
100128653	2
202915	122
84262	272
114796	86
260341	0
105375303	0
392617	65
101927125	0
8379	442
100616160	0
29960	375
4521	277
29886	698
102465503	0
8662	2374
55501	604
101927181	88
402635	0
3955	479
100616116	0
221927	987
23288	395
80727	5339
155185	38
2768	1392
84433	683
100129603	0
221935	328
105375131	0
221937	611
9907	1004
100616465	0
55698	12
56903	0
221938	0
441191	107
100533952	0
57786	180
389458	0
645700	0
26100	986
222962	186
84629	2345
80028	384
693174	2
221946	7
60	73664
6624	1245
54476	704
100874342	0
102466203	0
401303	42
654231	2
51622	253
222967	0
5395	132
7965	200
27102	1761
100310846	0
84132	221
9265	434
84792	260
5879	3211
221955	336
11014	1971
392862	2
55146	359
79034	461
54753	128
100131017	1073
7559	251
441194	41
728194	1
221960	120
100500886	0
100131257	0
56913	229
101927354	1
340267	8
101927391	22
54468	301
6119	120
729852	155
100505921	2
113263	379
3382	208
100505938	0
30010	6
168741	0
4697	1218
9678	356
221981	17
54664	416
221806	4
102725191	0
85477	74
10124	125
2115	96
1607	0
392636	0
4223	16
101927524	3
729920	21
100506025	0
25928	0
100506049	0
57037	162
28969	947
27075	873
10551	59
155465	12
196	690
102659288	0
101927630	0
23161	285
221823	0
9734	104
100302140	0
7291	273
222894	2
221830	114
100422967	0
256130	0
101927668	1
346389	41
100874041	0
101927769	0
101927811	3
3696	17
340273	0
221833	0
222901	2
104355138	0
6671	151
100302122	0
8701	15
55536	204
9771	66
256227	2
100506178	2
401312	0
3569	10
54543	291
692210	0
84668	152
100775104	1
55975	169
11097	152
10457	11682
115416	131
10643	64
256355	7
29896	474
1197	0
90693	90
340277	40
56164	0
4852	0
51678	21
1687	211
26031	337
54205	947
136895	67
64111	0
646588	2
406940	0
9603	467
3181	6213
11335	1168
29887	1902
105375304	0
101930332	18
441204	5
9808	0
100506289	3
285941	0
8935	439
3198	10
100506311	19
3199	1
3200	8
105375205	0
285943	3
3201	7
100133311	0
3202	8
3203	2
3204	1
100534589	0
3205	80
100874323	25
442920	0
3206	56
3207	9
221883	2
3209	14
100316868	0
101410536	0
2128	0
11112	279
790953	0
8887	982
221895	160
100128081	0
9586	11
9865	176
100506497	0
54504	1259
101928168	0
1124	88
102724484	0
222171	128
646762	43
100616354	0
100271874	1
442524	0
101928208	0
644150	112
9805	335
55033	133
84725	104
222166	136
223082	560
693133	0
100500883	0
222161	95
100506516	16
10392	236
101928268	0
79017	604
401320	59
2617	737
1395	0
100526825	0
11185	26
84182	1
358	765
2692	0
117	2
63974	0
223075	0
5137	4
10842	0
100130673	0
23658	152
23080	395
100129460	9
441208	15
693134	0
100500830	0
401321	14
102724668	0
25948	384
441212	25
11328	694
51251	191
6100	61
27241	76
55025	0
168667	4
404744	1
387129	0
23333	186
100302152	0
554236	0
57057	1
401324	0
64224	318
101930085	43
100506725	0
101928545	9
989	1287
101928618	0
80820	104
23366	36
54443	154
313	907
100874264	0
9844	528
100302113	0
100861514	0
353345	112
51314	8
6424	651
54749	80
83930	374
6967	167
6969	0
6972	0
445347	74
6966	0
6968	0
6970	0
6971	1
6983	34
6982	16
100506776	86
6978	2
6977	14
6976	16
6974	11
273	19
340286	0
27072	575
11281	0
100689074	0
100861520	0
57002	65
5898	735
349114	121
105375305	3
8621	592
136647	208
79783	7
101928744	0
101928773	0
3624	72
285954	0
2737	239
101928795	0
79020	110
5683	1245
64983	324
23072	3
100500829	0
100506895	0
9263	697
55744	319
644	606
100534592	0
64951	10
55665	356
51619	110
84820	106
285955	7
401331	38
255031	28
28988	2264
102466985	0
5224	71
27434	255
102465504	0
165	3736
100616346	0
5425	1107
58498	0
2645	3
10652	1298
816	7
23386	916
29881	2
54606	630
222068	1199
4967	2225
83637	1678
5478	11908
94239	1590
101929301	0
5814	598
100616393	0
64005	888
101928927	3
285958	149
677798	0
83605	909
23148	6
9238	666
654319	1
677796	0
677795	0
10268	174
107	60
641977	73
3484	0
3486	4093
730338	0
64759	3110
101929086	0
401335	0
84847	3
168507	9
80099	0
3364	145
256979	0
136288	0
7378	317
154664	0
105375274	0
168448	0
375567	0
11055	0
100130988	0
10320	1114
63979	119
1644	2
100129427	0
2887	277
23242	73
101928675	2
285877	0
401337	0
3262	0
102723605	0
222008	1
285878	0
23480	622
100996654	1
1956	38
100507500	0
102725541	0
55915	260
81552	2959
360132	9
101060341	0
346288	0
349075	34
51373	140
2631	437
5723	195
908	1899
677803	0
25870	1268
5260	10
51142	3261
389493	91
650226	0
100240728	0
222029	0
101928401	0
401357	0
101928468	0
101928587	0
100130849	0
100287294	0
100422917	0
90827	0
642006	0
105375297	0
100653233	3
100422939	0
441234	0
105375302	0
102724134	0
643955	0
100287704	0
100287834	0
100422848	0
402269	1
100996414	0
100996365	0
102724777	0
105375316	0
100506050	0
442319	0
730291	0
168417	0
728927	205
649395	3
340252	165
100128885	86
641746	2
51427	221
102465505	0
7697	125
10793	83
441239	1
51351	145
2086	100
643180	22
168374	197
101929322	0
441242	25
644619	2
643253	43
677807	0
154807	645
2990	1337
435	416
27297	643
8460	122
285908	44
100289098	17
493754	178
154881	303
100996437	12
27342	336
729156	3
644794	51
55069	1655
51119	684
55253	277
100616310	0
5382	32
64940	80
101929736	6
102723427	0
100507468	0
26053	543
64409	43
100500836	0
100500920	0
83698	0
441250	65
100616331	0
155370	205
441251	0
9883	885
260294	28
378108	19
100101148	3
442578	67
100101440	8
728524	0
100996746	0
100093631	243
654816	483
55695	535
135892	0
8468	0
8326	11
9031	1165
9275	730
26608	644
51085	1
155382	64
84277	325
114049	1079
6804	91
100422948	0
171022	5
83451	820
1365	443
1364	3443
155368	19
135886	3
2006	325
3984	2126
7458	3939
693175	0
7462	543
5982	511
7461	393
9569	459
2969	822
101926943	0
653361	1364
84163	68
442582	123
5383	35
729438	155
81554	1235
389524	258
654817	1035
2970	392
5380	1
54441	31
541473	3
375593	0
155400	243
100101267	957
442590	5
5387	74
3092	376
10344	1
6369	4
57414	1109
5447	1716
100616270	0
677801	0
83862	484
51657	178
4191	2947
101927160	111
222183	39
3315	4586
7532	2503
136853	34
7784	37
113878	292
619190	0
105375355	0
105375354	1
102723555	0
100133091	0
22932	0
441263	53
102723849	0
100132832	5
100505767	4
57639	47
10875	2009
54103	279
101927243	19
5782	956
100505854	58
222194	204
85025	148
57157	393
9863	29
399670	0
100874021	0
100505881	68
2770	164
101927269	0
346562	0
948	154
10512	542
105369146	0
100128317	0
3082	47
781	45
101927356	0
27445	16
9723	37
10371	53
101927378	0
223117	10
2913	0
222223	111
105375383	0
101927420	3
9988	307
79161	217
11257	117
54677	187
5244	10
5243	180
154661	26
55972	176
10926	192
53616	55
6717	647
102723885	5
79689	63
219578	0
219557	0
100874100	0
442523	0
26872	48
261729	58
79846	14
101927446	0
85865	174
101409256	0
9069	176
102723899	0
5218	275
8321	482
7978	103
10142	513
1595	632
613126	3
401387	0
889	289
100302218	0
54467	547
105375396	3
57798	307
30816	0
5189	239
84060	100
84849	0
257415	115
1021	318
100873745	0
101927497	0
54809	322
219285	761
253012	15
55610	231
799	1
724023	0
574442	0
100616206	0
7980	77
2792	0
2791	147
10282	242
1278	13855
64921	247
8910	78
23089	38
55607	27
5444	1
5446	26
5445	401
51666	1
5166	45
1780	19
10165	351
693176	0
401388	0
100506136	0
7979	668
285987	0
1750	5
1749	12
57001	108
6863	0
440	243
100847066	0
100847017	0
389538	163
4951	0
22853	332
168620	105
25851	584
25798	998
55971	144
4885	60
222865	172
8295	865
100500819	0
101927550	21
57154	303
402569	0
84176	0
10552	1264
10095	6855
11333	1669
8896	331
26024	4
100526740	0
10898	330
9551	462
100189190	0
285989	69
84124	269
23660	180
221786	96
79027	479
100289187	4
221785	251
1577	3
100861540	0
1551	2
1576	0
64816	0
81392	0
89122	282
349149	9
563	506
646282	2
7586	786
7589	18
7551	336
10980	720
4176	1328
407014	2
407050	0
406900	0
9179	263
6878	770
245812	107
255374	58
389541	825
55262	461
100616439	0
79690	241
221914	49
10734	38
352954	90
79037	389
441272	31
5379	117
101752399	121
101735302	0
101752334	0
102466747	1
29990	1
29992	698
55063	46
56257	1108
221908	392
402573	9
81628	1390
222950	5
3268	355
100316904	93
4034	1192
101927655	0
26261	4
100129845	1
5118	1082
64598	289
7036	22
51412	0
2783	4255
64599	805
10248	376
2056	0
7455	0
2050	904
56996	651
7205	404
102466755	0
51593	1585
402682	9
43	106
4584	7
10071	4
102724094	0
140453	0
81844	310
5054	588
1174	793
100616117	8
7425	9
375607	2
346606	0
8985	845
10467	814
24146	165
51024	965
101927721	0
101927746	5
64792	211
136227	20
100506527	0
93408	0
1523	974
10603	377
100422858	0
729597	10
100630923	3
100289561	3
79706	14
100313829	0
105375433	0
80228	1207
54784	151
222229	372
100847073	0
100616367	1
5439	498
100271927	42
548644	102
441273	0
102724229	0
10156	118
246721	15
100134938	1
100310812	3
222234	34
222235	6
10234	9
58160	0
83787	258
222236	12
100129424	0
349152	15
9512	651
27000	203
5701	1121
375611	1
101927870	2
5649	19
5001	152
375612	0
645591	0
102724284	0
723809	4
100216546	43
100216545	25
55904	619
6733	445
54517	101
60561	167
100130771	2
222255	136
222256	0
6856	788
10135	706
168455	485
5294	591
5577	570
26959	519
10466	360
2845	0
11062	70
55973	267
286002	0
5172	0
79872	315
1811	15
1738	711
3912	954
22798	4
4897	37
50640	316
168451	186
4189	529
154907	0
442720	5
83943	48
54674	2
9732	328
100506413	0
11179	153
3475	177
286006	12
100996249	0
101928012	0
64418	332
154743	113
101928036	0
54329	26
401397	332
5506	0
93986	10
100500896	0
29969	787
102724386	0
104355291	0
100506489	0
22797	660
26136	757
102724434	0
858	172
857	328
100996266	0
4233	38
830	1211
93653	1
7982	95
338069	2
102466616	0
93654	0
93655	0
7472	271
136991	0
1080	3
83992	5
51691	253
56311	0
3751	9
23554	40
54556	117
79974	213
51384	7
10447	735
5803	4
10157	31
389549	5
154860	2
93664	206
168433	0
378925	0
50833	0
6561	0
154865	5
4698	512
142685	0
102724555	0
442721	0
8976	417
26062	0
23553	0
6677	0
730130	0
101928211	0
2861	70
154872	0
25913	157
401398	2
101928283	0
101928254	0
2918	6
693177	0
101928333	0
168850	271
100506682	0
79571	392
381	1602
29999	0
5078	0
27044	2629
27099	0
64101	34
693178	0
406917	0
3952	1
157247	67
55131	169
401399	8
3614	1623
29923	152
55798	274
402483	455
346653	9
84691	0
813	1567
611	0
100189276	0
64753	23
2318	86
9296	1994
100130705	2
375616	6
3663	573
23534	695
286016	11
407835	2
340348	1043
6608	154
23382	211
57464	40
100287482	35
105375620	0
4899	194
406958	0
407053	0
406959	0
7328	993
51530	114
23008	340
84928	244
136263	0
1358	0
51200	55
93979	5
101928632	0
1357	0
95681	107
4232	242
317751	0
442904	0
26958	205
53844	5
114960	0
136259	3
407021	0
407024	0
378805	43
100506860	0
4289	345
100506881	8
5420	658
101928782	0
91584	52
286023	0
100506937	0
54927	538
100500804	499
60412	597
102465139	0
101928861	0
136332	12
84912	173
231	1591
57016	22
441282	48
669	226
800	1630
340351	16
55281	465
78996	359
29062	311
102465254	0
346673	0
4850	197
23165	638
647087	412
26266	1
389558	15
136319	0
767558	0
1129	2
349160	0
574443	0
5764	78
9162	1
64764	913
100130880	0
6718	0
100616226	0
8805	306
136306	0
50617	180
155006	2
57670	96
92092	96
56829	482
79989	33
254048	170
51631	144
154791	11
100189406	0
100996928	0
100129148	0
346689	189
154790	0
28996	648
101928984	0
6916	588
64761	799
80853	344
100134229	79
84255	225
401409	6
23608	1256
27147	10
90956	865
100134713	8
4708	840
673	247
51650	244
100507421	24
55750	101
57189	0
285962	0
494551	0
6742	219
50831	0
50832	0
54429	8
136242	0
130075	0
23601	69
5726	0
8972	0
93432	0
100289017	0
136541	0
207147	0
28620	33
28619	0
28617	26
28614	0
28606	0
28616	0
28605	0
28596	0
28603	0
28595	0
28586	0
28585	0
28582	0
28584	0
28581	4
28602	0
28594	0
28611	19
28601	5
28610	0
28592	10
28609	4
28599	0
28591	0
28608	0
28589	0
28574	0
28583	29
28580	0
28577	0
28576	6
28575	4
28573	0
28572	4
28570	0
28569	1
28568	23
28567	73
28563	0
100463482	0
28562	4
28560	0
28559	0
5644	0
28558	0
5645	0
28637	0
28635	0
28634	0
28633	0
28632	3
28631	0
28630	3
28639	175
28636	0
28629	0
28628	2
28626	2
28625	3
28624	0
28623	0
28622	6
28638	15
28557	5
2051	30
55503	34
56302	0
135927	0
3792	0
135924	0
346517	0
89883	0
5304	5
259285	0
259286	0
373156	1731
135932	101
835	548
1180	1
9715	64
7791	4457
100507507	0
102465538	0
2041	233
285965	16
338398	0
259287	0
441294	0
101928422	0
285966	91
340307	0
653691	0
154761	10
9747	221
26211	0
135948	0
135946	0
393046	0
392138	0
346525	0
442361	0
135941	0
100128553	0
445328	25
101928605	5
402317	0
101928492	1
401428	2
401427	0
728377	23
100142659	2
441295	1
346528	0
7984	157
135935	0
27010	51
26047	18
101928700	0
100313895	0
202865	0
8454	991
2146	392
6090	0
6086	0
6085	0
6084	0
102723099	2
9601	2405
136051	142
155054	67
57541	244
8427	525
7988	157
100289678	122
155060	47
100189144	0
100189413	0
100189357	0
100189049	0
100189305	0
101928733	0
100189008	0
27153	396
155061	493
100189146	2
79970	144
100189267	0
100189097	0
100189355	0
100189432	0
100189177	0
100189376	0
100189075	0
100189289	0
100189379	0
84626	225
168544	943
23145	51
643641	210
401431	11
155066	1339
653857	49
65999	437
113763	258
5919	1612
29803	3998
285971	143
728743	232
285972	62
155038	438
168537	606
55303	1402
474344	1239
26157	441
170575	388
100527949	0
55340	3
28959	5295
55365	2163
26	15
3757	28
4846	187
285973	13
11194	604
9311	4
1020	212
6522	2146
10922	785
83590	780
116988	1182
2636	0
136371	0
392843	0
10061	615
54480	1233
768213	0
6604	117
51667	1334
349136	62
100131176	4
155051	6
100500835	0
6009	899
51422	380
100505483	9
168391	0
63917	535
58508	658
220832	0
100128822	90
7516	27
57180	128
101929087	0
103724390	0
1804	0
101929998	0
100132707	22
22976	151
202781	67
100128264	0
3361	0
3638	822
338436	0
2020	6
285888	0
100506302	23
155435	459
6469	2
389602	0
285889	1
100506380	6
64433	0
129790	39
140545	18
64327	530
64434	252
3110	55
645249	19
9690	1091
10049	1661
105375621	0
101927914	0
5799	84
406945	0
100506585	169
105375612	0
693180	0
100847032	0
54892	389
57488	1812
55112	197
154822	2
7434	5
441308	0
644128	29
169270	14
101927595	37
157693	0
26260	183
157695	145
157697	241
105377774	4
619343	0
401442	0
105377777	0
9228	0
286083	0
100507435	0
2055	1
100500912	0
693181	0
9639	1
9920	0
104266957	0
101928058	0
9172	1
102465695	0
101927815	1
64478	0
105377792	0
105377789	0
100287015	37
79648	141
285	44
100507530	1
102465861	0
55326	480
100616348	0
100616372	0
389610	0
100652791	0
1672	1
1671	0
1669	0
449491	0
449492	0
449493	0
1667	0
170949	0
728358	0
100287083	0
1668	0
724068	0
1670	0
349196	0
100128890	10
641517	0
401447	0
645402	0
100131980	0
100289462	0
55894	0
10407	0
503618	0
503841	0
504180	0
503614	0
100131608	0
441317	0
101929400	0
441328	0
100133251	0
245910	0
245908	0
245909	0
140596	0
653423	0
414325	0
1673	0
100132396	0
100132103	0
392188	0
645836	0
100302186	0
286042	14
157285	378
137075	104
9258	475
90459	197
100616350	0
79660	201
101929128	0
157273	0
8658	292
693182	0
157627	0
406907	0
4482	128
101929191	0
203074	0
94137	3
100422982	0
105379238	0
203076	0
83595	26
54984	88
100302166	0
101929229	0
286046	34
693183	0
