Geneid	Samtools sort on 322(S)
168002	38
64094	343
105378146	0
105378145	0
101929460	2
102724357	0
101929504	5
101929523	20
7058	2029
105378148	0
253769	291
387263	397
55274	374
6991	2
55780	1
401288	0
80069	0
100131532	1
105378152	22
102724511	0
154449	0
285804	0
401289	0
28514	0
84498	1
100616430	0
105378161	0
5689	1200
6908	200
5134	643
101929692	2
102723872	1
105375112	0
100507642	0
56975	510
100288524	3
442497	16
5154	160
441307	13
5575	833
101926963	17
54919	646
23353	1550
102723743	2
51608	951
11033	319
90639	225
84310	1293
54905	25
442907	2
115330	28
2852	21
90637	93
101927021	54
340260	0
79778	932
26173	4521
7975	505
100128653	19
202915	244
84262	462
114796	94
260341	0
105375303	0
392617	79
101927125	13
8379	443
100616160	0
29960	461
4521	416
29886	651
102465503	0
8662	4706
55501	363
101927181	39
402635	0
3955	253
100616116	0
221927	1269
23288	827
80727	4939
155185	21
2768	1243
84433	253
100129603	0
221935	95
105375131	0
221937	864
9907	718
100616465	2
55698	122
56903	1
221938	0
441191	91
100533952	0
57786	206
389458	0
645700	0
26100	1152
222962	658
84629	3428
80028	342
693174	1
221946	0
60	49549
6624	3045
54476	796
100874342	2
102466203	0
401303	38
654231	0
51622	190
222967	1
5395	173
7965	278
27102	2095
100310846	10
84132	282
9265	455
84792	310
5879	2613
221955	451
11014	2366
392862	10
55146	289
79034	612
54753	91
100131017	1367
7559	317
441194	59
728194	0
221960	437
100500886	0
100131257	0
56913	172
101927354	0
340267	2
101927391	12
54468	238
6119	201
729852	68
100505921	0
113263	122
3382	86
100505938	1
30010	0
168741	0
4697	785
9678	526
221981	14
54664	305
221806	74
102725191	0
85477	44
10124	50
2115	44
1607	1
392636	0
4223	2
101927524	2
729920	16
100506025	0
25928	18
100506049	0
57037	90
28969	869
27075	466
10551	31
155465	3
196	502
102659288	0
101927630	0
23161	233
221823	0
9734	38
100302140	0
7291	56
222894	0
221830	315
100422967	0
256130	0
101927668	0
346389	68
100874041	0
101927769	0
101927811	4
3696	280
340273	7
221833	0
222901	7
104355138	0
6671	67
100302122	0
8701	47
55536	285
9771	158
256227	1
100506178	0
401312	0
3569	13
54543	198
692210	5
84668	217
100775104	0
55975	230
11097	360
10457	2026
115416	234
10643	334
256355	3
29896	441
1197	9
90693	53
340277	30
56164	8
4852	0
51678	102
1687	85
26031	230
54205	1530
136895	18
64111	0
646588	0
406940	0
9603	273
3181	11117
11335	2313
29887	206
105375304	6
101930332	11
441204	3
9808	0
100506289	1
285941	0
8935	130
3198	13
100506311	18
3199	1
3200	56
105375205	3
285943	3
3201	32
100133311	3
3202	88
3203	8
3204	19
100534589	0
3205	99
100874323	18
442920	0
3206	311
3207	216
221883	108
3209	8
100316868	0
101410536	0
2128	5
11112	334
790953	0
8887	815
221895	127
100128081	0
9586	51
9865	550
100506497	3
54504	350
101928168	0
1124	24
102724484	0
222171	29
646762	121
100616354	0
100271874	0
442524	0
101928208	1
644150	163
9805	167
55033	293
84725	156
222166	57
223082	233
693133	0
100500883	0
222161	60
100506516	11
10392	161
101928268	0
79017	811
401320	66
2617	1585
1395	2
100526825	0
11185	22
84182	1
358	641
2692	0
117	11
63974	0
223075	7
5137	14
10842	0
100130673	0
23658	285
23080	368
100129460	3
441208	40
693134	0
100500830	0
401321	47
102724668	1
25948	363
441212	48
11328	844
51251	333
6100	95
27241	68
55025	3
168667	7
404744	0
387129	1
23333	175
100302152	0
554236	4
57057	7
401324	0
64224	200
101930085	98
100506725	2
101928545	4
989	1195
101928618	0
80820	77
23366	51
54443	592
313	102
100874264	0
9844	129
100302113	0
100861514	0
353345	16
51314	0
6424	544
54749	33
83930	201
6967	28
6969	0
6972	0
445347	19
6966	0
6968	0
6970	0
6971	0
6983	2
6982	2
100506776	21
6978	0
6977	4
6976	6
6974	0
273	23
340286	0
27072	372
11281	0
100689074	0
100861520	0
57002	72
5898	513
349114	116
105375305	10
8621	675
136647	407
79783	34
101928744	0
101928773	3
3624	132
285954	0
2737	312
101928795	0
79020	183
5683	1110
64983	579
23072	0
100500829	0
100506895	1
9263	188
55744	274
644	526
100534592	0
64951	6
55665	460
51619	81
84820	152
285955	6
401331	44
255031	22
28988	1155
102466985	0
5224	93
27434	464
102465504	0
165	3975
100616346	0
5425	2325
58498	0
2645	3
10652	1385
816	25
23386	1060
29881	1
54606	949
222068	1132
4967	1531
83637	3246
5478	9839
94239	1541
101929301	1
5814	855
100616393	0
64005	325
101928927	8
285958	313
677798	0
83605	537
23148	11
9238	1246
654319	9
677796	13
677795	1
10268	113
107	156
641977	84
3484	0
3486	2210
730338	0
64759	3024
101929086	3
401335	0
84847	1
168507	3
80099	1
3364	78
256979	0
136288	0
7378	130
154664	3
105375274	0
168448	1
375567	2
11055	0
100130988	0
10320	346
63979	707
1644	30
100129427	0
2887	2357
23242	142
101928675	1
285877	0
401337	29
3262	0
102723605	0
222008	3
285878	0
23480	1272
100996654	0
1956	367
100507500	0
102725541	5
55915	632
81552	1687
360132	8
101060341	2
346288	0
349075	84
51373	378
2631	863
5723	559
908	5955
677803	0
25870	824
5260	24
51142	4614
389493	25
650226	0
100240728	0
222029	0
101928401	0
401357	0
101928468	0
101928587	0
100130849	0
100287294	1
100422917	0
90827	0
642006	0
105375297	0
100653233	0
100422939	0
441234	0
105375302	0
102724134	0
643955	0
100287704	0
100287834	0
100422848	0
402269	0
100996414	0
100996365	0
102724777	0
105375316	0
100506050	0
442319	17
730291	0
168417	0
728927	325
649395	20
340252	139
100128885	103
641746	3
51427	267
102465505	0
7697	160
10793	126
441239	7
51351	479
2086	243
643180	54
168374	154
101929322	2
441242	12
644619	3
643253	69
677807	2
154807	820
2990	760
435	338
27297	418
8460	120
285908	92
100289098	18
493754	169
154881	196
100996437	18
27342	226
729156	1
644794	96
55069	1246
51119	530
55253	277
100616310	0
5382	15
64940	30
101929736	13
102723427	0
100507468	0
26053	919
64409	160
100500836	0
100500920	0
83698	0
441250	41
100616331	0
155370	226
441251	0
9883	1178
260294	50
378108	29
100101148	11
442578	104
100101440	17
728524	0
100996746	0
100093631	202
654816	54
55695	808
135892	5
8468	0
8326	108
9031	1601
9275	470
26608	418
51085	23
155382	82
84277	238
114049	1188
6804	77
100422948	0
171022	1
83451	296
1365	568
1364	2506
155368	9
135886	0
2006	1787
3984	1384
7458	4303
693175	3
7462	137
5982	531
7461	444
9569	458
2969	975
101926943	0
653361	127
84163	54
442582	116
5383	12
729438	77
81554	960
389524	197
654817	98
2970	391
5380	0
54441	92
541473	10
375593	12
155400	368
100101267	1367
442590	11
5387	59
3092	356
10344	2
6369	1
57414	944
5447	1734
100616270	1
677801	0
83862	228
51657	199
4191	2957
101927160	6
222183	4
3315	3685
7532	2647
136853	43
7784	65
113878	209
619190	0
105375355	4
105375354	1
102723555	3
100133091	0
22932	0
441263	48
102723849	2
100132832	31
100505767	9
57639	44
10875	414
54103	73
101927243	1
5782	687
100505854	75
222194	142
85025	134
57157	233
9863	36
399670	0
100874021	0
100505881	44
2770	92
101927269	0
346562	0
948	105
10512	668
105369146	0
100128317	3
3082	26
781	48
101927356	0
27445	71
9723	21
10371	1
101927378	0
223117	10
2913	0
222223	37
105375383	0
101927420	17
9988	398
79161	84
11257	65
54677	101
5244	10
5243	60
154661	6
55972	104
10926	173
53616	17
6717	505
102723885	0
79689	69
219578	0
219557	0
100874100	0
442523	2
26872	122
261729	98
79846	18
101927446	0
85865	166
101409256	1
9069	181
102723899	0
5218	190
8321	544
7978	89
10142	451
1595	537
613126	0
401387	1
889	265
100302218	1
54467	624
105375396	0
57798	350
30816	1
5189	230
84060	98
84849	1
257415	149
1021	273
100873745	0
101927497	0
54809	455
219285	759
253012	0
55610	189
799	0
724023	0
574442	0
100616206	0
7980	17
2792	0
2791	69
10282	148
1278	18590
64921	179
8910	72
23089	11
55607	68
5444	1
5446	22
5445	378
51666	1
5166	27
1780	7
10165	270
693176	0
401388	1
100506136	0
7979	763
285987	0
1750	0
1749	9
57001	151
6863	0
440	561
100847066	0
100847017	0
389538	119
4951	0
22853	335
168620	17
25851	494
25798	640
55971	506
4885	30
222865	33
8295	1421
100500819	0
101927550	36
57154	454
402569	0
84176	2
10552	1354
10095	3615
11333	1937
8896	258
26024	9
100526740	0
10898	363
9551	551
100189190	0
285989	140
84124	198
23660	131
221786	75
79027	413
100289187	4
221785	294
1577	1
100861540	0
1551	0
1576	0
64816	0
81392	0
89122	266
349149	0
563	217
646282	0
7586	968
7589	39
7551	511
10980	680
4176	4442
407014	12
407050	0
406900	1
9179	253
6878	882
245812	88
255374	74
389541	412
55262	314
100616439	0
79690	192
221914	159
10734	22
352954	75
79037	79
441272	28
5379	83
101752399	328
101735302	1
101752334	0
102466747	9
29990	17
29992	99
55063	37
56257	903
221908	312
402573	3
81628	810
222950	5
3268	184
100316904	240
4034	807
101927655	0
26261	11
100129845	7
5118	913
64598	200
7036	40
51412	1
2783	3067
64599	1696
10248	492
2056	1
7455	1
2050	2199
56996	597
7205	1012
102466755	0
51593	3114
402682	43
43	25
4584	16
10071	4
102724094	6
140453	0
81844	524
5054	412
1174	857
100616117	6
7425	42
375607	1
346606	0
8985	1341
10467	719
24146	121
51024	549
101927721	0
101927746	90
64792	172
136227	26
100506527	0
93408	0
1523	754
10603	247
100422858	0
729597	5
100630923	2
100289561	4
79706	23
100313829	0
105375433	0
80228	407
54784	150
222229	588
100847073	0
100616367	4
5439	541
100271927	36
548644	150
441273	6
102724229	2
10156	45
246721	55
100134938	1
100310812	11
222234	66
222235	14
10234	26
58160	5
83787	217
222236	9
100129424	2
349152	9
9512	651
27000	409
5701	1023
375611	1
101927870	0
5649	23
5001	198
375612	0
645591	0
102724284	0
723809	1
100216546	69
100216545	49
55904	507
6733	439
54517	523
60561	198
100130771	4
222255	143
222256	5
6856	706
10135	719
168455	558
5294	89
5577	253
26959	229
10466	288
2845	0
11062	54
55973	146
286002	0
5172	5
79872	302
1811	0
1738	807
3912	1321
22798	4
4897	21
50640	203
168451	153
4189	138
154907	0
442720	1
83943	68
54674	7
9732	166
100506413	0
11179	85
3475	443
286006	12
100996249	0
101928012	0
64418	204
154743	75
101928036	0
54329	11
401397	268
5506	0
93986	31
100500896	0
29969	396
102724386	0
104355291	0
100506489	0
22797	111
26136	545
102724434	1
858	129
857	270
100996266	0
4233	51
830	538
93653	13
7982	101
338069	1
102466616	2
93654	0
93655	0
7472	106
136991	0
1080	0
83992	5
51691	298
56311	1
3751	23
23554	82
54556	83
79974	47
51384	0
10447	434
5803	3
10157	153
389549	0
154860	2
93664	93
168433	0
378925	0
50833	0
6561	0
154865	0
4698	283
142685	0
102724555	0
442721	0
8976	425
26062	0
23553	0
6677	0
730130	0
101928211	0
2861	44
154872	0
25913	146
401398	5
101928283	0
101928254	0
2918	5
693177	0
101928333	0
168850	232
100506682	0
79571	431
381	1561
29999	6
5078	0
27044	2252
27099	0
64101	41
693178	1
406917	0
3952	6
157247	108
55131	479
401399	0
3614	1413
29923	361
55798	307
402483	921
346653	12
84691	0
813	2000
611	0
100189276	0
64753	28
2318	86
9296	1062
100130705	17
375616	12
3663	229
23534	649
286016	7
407835	11
340348	260
6608	1167
23382	210
57464	19
100287482	33
105375620	15
4899	243
406958	0
407053	0
406959	0
7328	1261
51530	124
23008	456
84928	300
136263	0
1358	0
51200	35
93979	3
101928632	0
1357	0
95681	111
4232	687
317751	1
442904	0
26958	450
53844	12
114960	0
136259	3
407021	0
407024	0
378805	60
100506860	0
4289	450
100506881	6
5420	1667
101928782	0
91584	25
286023	0
100506937	0
54927	643
100500804	503
60412	518
102465139	0
101928861	0
136332	6
84912	233
231	744
57016	9
441282	33
669	150
800	2189
340351	24
55281	302
78996	418
29062	366
102465254	1
346673	0
4850	214
23165	1542
647087	302
26266	25
389558	27
136319	0
767558	0
1129	0
349160	0
574443	0
5764	122
9162	4
64764	630
100130880	0
6718	1
100616226	0
8805	1178
136306	11
50617	240
155006	143
57670	293
92092	296
56829	648
79989	59
254048	187
51631	218
154791	5
100189406	0
100996928	0
100129148	0
346689	141
154790	0
28996	548
101928984	0
6916	130
64761	802
80853	138
100134229	46
84255	518
401409	5
23608	1071
27147	37
90956	613
100134713	12
4708	636
673	186
51650	202
100507421	144
55750	137
57189	5
285962	0
494551	0
6742	160
50831	0
50832	2
54429	0
136242	0
130075	0
23601	87
5726	0
8972	0
93432	0
100289017	0
136541	0
207147	0
28620	9
28619	0
28617	1
28614	0
28606	0
28616	0
28605	0
28596	0
28603	0
28595	0
28586	0
28585	0
28582	0
28584	0
28581	5
28602	11
28594	1
28611	4
28601	0
28610	0
28592	5
28609	0
28599	0
28591	0
28608	0
28589	9
28574	0
28583	4
28580	0
28577	0
28576	0
28575	2
28573	0
28572	0
28570	0
28569	1
28568	1
28567	8
28563	0
100463482	0
28562	0
28560	0
28559	0
5644	0
28558	0
5645	0
28637	0
28635	2
28634	0
28633	1
28632	0
28631	0
28630	0
28639	131
28636	0
28629	0
28628	1
28626	0
28625	0
28624	0
28623	0
28622	0
28638	9
28557	0
2051	98
55503	267
56302	0
135927	0
3792	0
135924	0
346517	0
89883	0
5304	0
259285	0
259286	0
373156	795
135932	29
835	1410
1180	2
9715	36
7791	2424
100507507	0
102465538	0
2041	463
285965	4
338398	0
259287	0
441294	26
101928422	12
285966	107
340307	2
653691	2
154761	12
9747	490
26211	0
135948	0
135946	0
393046	0
392138	0
346525	0
442361	0
135941	0
100128553	32
445328	88
101928605	10
402317	0
101928492	27
401428	8
401427	5
728377	205
100142659	30
441295	1
346528	2
7984	520
135935	0
27010	19
26047	31
101928700	0
100313895	0
202865	0
8454	2079
2146	1670
6090	0
6086	0
6085	0
6084	0
102723099	7
9601	7356
136051	446
155054	14
57541	466
8427	1541
7988	341
100289678	792
155060	214
100189144	0
100189413	0
100189357	0
100189049	0
100189305	0
101928733	0
100189008	0
27153	914
155061	850
100189146	1
79970	478
100189267	0
100189097	0
100189355	0
100189432	4
100189177	0
100189376	0
100189075	0
100189289	0
100189379	0
84626	465
168544	434
23145	135
643641	526
401431	30
155066	903
653857	124
65999	817
113763	692
5919	538
29803	7043
285971	219
728743	165
285972	27
155038	129
168537	118
55303	354
474344	238
26157	127
170575	138
100527949	0
55340	2
28959	1050
55365	574
26	14
3757	1207
4846	149
285973	45
11194	894
9311	260
1020	282
6522	3214
10922	1991
83590	1056
116988	2481
2636	5
136371	0
392843	0
10061	1772
54480	1784
768213	0
6604	254
51667	1635
349136	126
100131176	7
155051	6
100500835	0
6009	1753
51422	544
100505483	30
168391	0
63917	1712
58508	1191
220832	0
100128822	159
7516	568
57180	788
101929087	0
103724390	0
1804	1
101929998	0
100132707	46
22976	660
202781	351
100128264	0
3361	0
3638	1206
338436	1
2020	59
285888	2
100506302	56
155435	1071
6469	4
389602	0
285889	2
100506380	1
64433	0
129790	362
140545	147
64327	679
64434	779
3110	546
645249	88
9690	3004
10049	3221
105375621	0
101927914	2
5799	101
406945	0
100506585	27
105375612	0
693180	0
100847032	0
54892	1576
57488	2700
55112	327
154822	6
7434	13
441308	0
644128	119
169270	28
101927595	7
157693	0
26260	163
157695	243
157697	255
105377774	5
619343	0
401442	0
105377777	0
9228	0
286083	0
100507435	0
2055	0
100500912	0
693181	0
9639	0
9920	0
104266957	0
101928058	0
9172	0
102465695	0
101927815	0
64478	0
105377792	0
105377789	0
100287015	69
79648	150
285	215
100507530	21
102465861	0
55326	615
100616348	0
100616372	0
389610	2
100652791	1
1672	23
1671	0
1669	0
449491	0
449492	0
449493	0
1667	0
170949	0
728358	0
100287083	0
1668	0
724068	0
1670	0
349196	1
100128890	14
641517	0
401447	0
645402	0
100131980	0
100289462	0
55894	0
10407	0
503618	0
503841	0
504180	0
503614	0
100131608	0
441317	0
101929400	9
441328	0
100133251	0
245910	0
245908	0
245909	0
140596	0
653423	0
414325	0
1673	0
100132396	0
100132103	0
392188	0
645836	0
100302186	0
286042	70
157285	418
137075	117
9258	343
90459	358
100616350	0
79660	349
101929128	1
157273	0
8658	442
693182	0
157627	0
406907	0
4482	88
101929191	8
203074	0
94137	6
100422982	0
105379238	0
203076	0
83595	43
54984	169
100302166	0
101929229	0
286046	40
693183	2
105379247	1
66036	183
83650	2
157739	9
83656	1
83648	104
640	18
83655	0
2626	31
101929490	0
606553	0
252969	276
2222	2787
1508	13247
613210	0
613209	0
613211	0
100133267	0
728957	0
100132923	0
392196	0
392197	0
377630	0
729689	1
85002	34
245940	0
100133172	4
649352	0
245912	0
389633	4
653333	4
100506990	35
729732	20
100847038	0
91694	318
100500870	0
100500838	0
340357	0
101409254	0
57604	24
105379290	0
10395	198
157773	1
137868	0
494332	0
7991	566
4481	427
26281	0
286097	6
51201	42
29883	808
137492	260
9108	6
6542	57
5157	77
57509	271
100422850	0
2267	0
5108	867
427	1074
101929066	3
9	55
10	5
23362	154
100128993	0
63898	212
55790	106
55174	685
4023	122
6570	0
526	957
11178	262
100874051	0
105379398	27
102467222	0
286114	0
105379399	0
101929172	0
2675	4
9046	275
23039	1259
10361	26
8822	13
2039	450
64760	973
79873	108
55806	381
80346	768
203190	2
6440	0
649	634
9796	8
407037	2
661	408
55124	668
23516	752
5533	139
10174	1072
64236	407
541565	85
57805	2033
55909	237
80094	0
1960	38
157310	1
101929237	0
23221	146
8795	939
286059	0
254896	0
8794	8
8793	38
8797	194
389641	66
91782	563
203069	344
4017	1480
100507156	8
9583	643
51312	1107
4824	103
137814	0
6781	229
10863	55
101929294	0
27299	209
8756	0
101929315	0
4741	0
4747	0
102465506	0
80005	109
102465527	0
2796	14
54793	184
157313	380
64641	14
100507236	0
5520	765
665	681
10687	77
1808	636
148	3
100313884	0
81551	4
23087	332
2185	560
102465507	0
1135	0
2053	303
1191	24263
102465508	11
51435	3724
100500871	0
100500858	0
55246	459
157570	242
55872	401
286133	19
100422828	0
389643	26
55140	383
5368	10
55893	741
157574	19
7976	89
100422903	0
101929402	1
2137	693
55756	285
79618	362
23303	271
1846	205
619351	0
101929450	1
101929470	0
286135	0
100422876	0
51669	1675
23484	411
619373	0
10671	248
100128750	0
11030	146
2961	527
100507341	0
2936	529
7993	103
5516	870
56154	0
29942	4
7486	242
3084	14
100856811	0
100874286	0
84750	87
84549	218
80185	122
692084	0
79845	117
78986	1
103689844	0
137970	0
101929550	0
157855	0
100507420	9
80139	926
101929622	0
102723701	0
11160	520
728024	11
11212	422
25960	668
55290	170
80223	582
137362	0
155	0
1978	802
9070	577
6770	16
27257	312
9530	214
23259	298
84513	332
54904	815
137994	22
2260	887
389649	0
286140	26
6867	627
59339	488
203100	26
83877	406
8754	452
203102	2
255926	0
1587	0
100130964	0
8749	0
2515	0
3620	482
169355	7
56892	158
79698	3
6422	477
100847068	0
51125	594
84296	295
102723729	1
137964	880
157848	0
286	6
619554	0
102465696	0
7994	610
10947	303
5327	211
101929897	0
3551	616
5423	178
27121	0
7419	964
6575	415
114926	143
1142	0
8973	4
55145	100
81790	129
100616115	0
84376	301
2339	465
84197	20
138050	512
340441	0
102724241	0
497634	0
105375816	3
105375817	2
100287846	0
23514	524
1052	1145
5591	3138
4173	2276
7336	514
101929268	2
101929217	0
79645	3
6591	114
492307	1
54212	0
137902	14
115294	953
9705	2
389658	0
9821	477
2831	0
4986	4
51606	391
8601	13
6917	935
10434	435
29088	402
26766	0
105375840	0
64321	67
100129098	1
6101	4
114786	2
100133234	1
137695	179
96764	709
4067	666
6224	7734
26795	7
4342	0
5324	6
79145	360
195814	7
442388	0
5179	2
101929415	0
100507632	6
54928	2031
100507651	0
286177	0
26138	0
101929488	0
286178	0
100505477	0
90362	192
101929528	3
137886	350
1581	0
6386	1399
8439	652
9760	67
105375861	0
767	13
100505532	8
5862	2080
55636	790
105375938	1
100130298	4
157807	0
444	1913
100616484	0
286183	0
643763	0
8836	906
7274	1
101410533	11
253943	1091
102724612	0
286184	0
102724623	0
100130155	0
406908	0
401463	2
27319	17
9420	179
552859	0
286186	0
55156	744
9650	477
5150	2618
85479	16
84675	4
100189437	0
100189102	0
1392	0
100505659	0
100505676	3
23212	1207
137872	31
254778	3
4603	149
80124	361
100533105	0
56260	39
23678	13
26255	1
157777	31
641638	890
641648	15
100129654	0
286187	0
10987	784
79848	182
10565	849
102724708	5
57094	1
80243	8
286189	0
116328	7
100505718	2
100505739	0
23213	1596
81796	170
63978	0
10499	630
101926892	0
23471	2004
286190	2
51110	158
389668	74
2138	16
9242	114
100132891	20
8989	2
392232	2
9312	25
101926908	0
7013	441
157869	28
100130301	0
6129	15317
157506	2316
101926926	21
100128126	4
27067	318
55284	340
6921	728
54968	572
23643	20
56704	203
54332	159
100847058	0
100847091	0
441355	0
100302260	0
51050	135
83690	66
101805492	0
3174	39
101926978	0
100192378	1
79776	31
100422921	0
5828	288
102724874	0
5569	18
101927003	0
51101	130
3574	37
101241902	0
11075	1
23462	79
101927067	4
101927040	4
28957	200
7163	1749
100847056	0
65986	349
619279	493
55824	179
2171	1211
5375	0
646480	0
2167	22
646486	1
3612	185
347051	2
79752	399
92421	332
64089	128
101927141	0
103352670	0
138046	0
85444	286
102723322	2
1875	256
401466	436
377677	47
759	1
761	18
100996348	12
760	1008
101929601	0
101929627	0
100288527	0
100288562	0
85481	0
245972	10
157724	0
11059	470
51115	330
8895	1289
54714	0
168975	0
138009	0
4325	19
101929709	56
8767	377
734	443
4683	1045
1666	642
793	2
100874052	0
101937451	0
169200	394
64168	6
100127983	8
55529	92
100506365	238
51633	307
100130742	15
100616245	0
115111	40
862	26
102724710	0
441369	0
286144	52
102467005	0
389676	0
642924	2
137392	227
389677	492
55472	14
91147	86
100616169	0
54704	275
1015	8
2669	235
25788	235
100861412	0
25962	831
100288748	36
54845	1768
286148	456
55656	933
9134	116
137682	321
94241	240
100500907	0
100422964	0
79666	487
619344	0
157657	39
100616530	0
100189248	0
100500773	0
392255	8
7381	1605
51001	414
9791	1682
102724804	0
6383	980
10404	342
101927066	0
85453	1383
92140	3663
55353	4188
4147	106
6156	8832
26775	6
203111	23
10247	179
10940	323
79815	255
6788	302
3788	0
105375661	2
116039	86
157680	429
693184	0
100126309	0
1345	1020
26166	0
100302165	0
105375667	0
286151	16
5440	1171
6674	190
25897	2195
100616451	0
157567	196
169166	1
26986	19973
102466854	0
7534	8008
441374	0
51123	1021
105375678	0
83955	2
79977	1789
83988	452
104054148	0
100847001	0
50484	325
101927221	7
51366	1684
4956	0
7071	635
101927245	7
51582	1925
100506753	40
528	754
157556	1
79870	15
100422992	0
100499183	1
8323	759
115908	741
81034	567
25879	1264
9699	22
81501	1
1807	2
693127	0
29967	385
23414	21
102723356	0
55074	610
137735	0
284	109
340419	0
3646	4624
9694	473
157753	7
7201	0
84955	788
56943	1316
93035	61
9166	319
55638	101
100132813	1
27012	3
101927459	0
101927487	0
114788	0
100302225	0
7227	5107
100859921	5
8667	3939
84294	418
5885	5523
644660	0
100500914	0
441376	151
169026	1
90390	366
2131	1212
401474	200
552860	4
4982	25
10584	7
101927513	0
114569	3787
102466162	0
4856	74
5168	229
6873	986
79075	324
64798	108
7373	264
28998	542
27085	267
6641	330
101927543	0
3037	55
594842	5
104266958	1
22882	469
79139	1447
93594	263
100189201	0
84985	23
100131726	0
100616260	0
84933	75
100533106	15
11244	760
29028	2577
693130	0
100500863	0
55093	255
114907	400
340359	6
312	0
157769	996
654463	0
439941	0
157376	0
101927588	0
157378	574
55039	330
101927612	50
11236	657
83940	596
102466200	0
4715	3483
9788	584
100616255	0
100616221	0
137209	63
157381	7
6713	2438
9897	859
286053	273
10221	754
100130231	24
101927657	0
157638	1714
100750225	8
103164619	2
101867536	0
103021165	0
100507056	1
103021164	5
727677	22
101805488	0
5462	4
100270680	1
4609	3958
100302185	12
5820	331
641384	0
100302161	0
100302170	0
100302175	0
100302281	0
101927774	0
728724	0
137196	0
100500839	0
56169	340
51571	1823
100847051	1
50807	1397
100507117	0
29065	0
114	0
23167	1294
729330	0
10086	0
3786	35
93668	0
23639	34
137835	30
51105	1465
7038	19
6503	334
102466865	0
8840	156
10397	8134
6482	1954
101927798	0
101927822	0
57623	294
594840	0
407030	0
407033	0
552853	0
101927845	0
286094	0
10656	224
101927915	0
51059	2
169044	739
51305	1
83696	921
54108	861
27161	2903
5747	1862
442893	0
22898	491
57210	770
731779	0
2843	0
11156	1
389690	0
100302147	0
100616268	0
619434	0
203062	729
575	1150
23237	25
8629	1747
8000	49
54742	247
100288181	122
51337	3841
57152	18
137797	6
66004	644
8581	6710
2765	0
1584	0
1585	0
100133669	47
100128627	9
4061	164
286122	0
101928108	0
4062	0
338328	15
286128	1028
2738	855
100507316	77
79943	663
116447	1942
78998	159
114822	4967
104326051	5
389692	17
23144	1007
79792	33
642475	263
93100	25
1936	169
84948	4
65263	9
7264	71
9831	0
286075	4
286076	0
100130274	0
225689	2
286077	251
100616318	0
100128338	12
642574	0
23513	116
100126338	0
22827	826
340371	1126
102466748	7
83481	597
5339	9043
724031	3
84875	7189
2907	6751
375686	49
392275	40
26873	875
102465509	0
54512	2377
102465510	0
8733	5047
1537	8260
81858	2400
84232	4702
340390	272
51236	2500
727957	2886
23246	8816
102465906	0
642658	538
3297	4662
8694	1779
102465511	0
83482	1
340393	202
26233	2582
79581	4260
203054	827
29894	7825
100126351	0
100302196	0
102466749	0
55630	565
51160	2409
4796	6576
100287098	51
102466271	0
50626	3259
90990	2006
8928	17
84988	4276
2875	212
113655	2113
9401	4484
9684	1505
441381	1
414919	1582
80728	1199
90987	10
80778	84
6132	56141
102465978	0
340385	366
7553	864
28991	1230
58500	698
7564	252
286101	377
286102	10
286103	9
65265	2188
100287596	0
100287171	294
100422831	0
654835	0
101929127	0
2298	19
55871	198
157983	6
81704	431
23189	379
1761	1
105375950	4
58524	11
10655	12
102800446	0
6595	917
401491	3
7436	185
169522	2
9933	504
101929247	0
5991	34
101929302	12
169792	21
84850	0
6505	35
55064	1
403313	96
101929351	0
55664	102
50808	614
10171	219
406894	0
3717	289
11172	0
3641	0
6019	9
6013	3
55848	165
29126	90
80380	62
57589	342
79956	251
2315	3
158358	285
100616288	0
26953	256
90865	38
89882	0
115426	332
2731	58
23081	213
90871	174
5789	40
101929407	0
101929428	0
105375975	0
7306	0
101929467	1
286343	72
8777	199
401492	1
100113404	0
4781	337
100009607	0
340481	192
9350	0
158326	24
389705	1
158219	65
6619	302
11168	922
203238	27
100873746	0
100129385	0
54796	45
54875	150
6456	12
92949	65
100422869	0
158297	0
10670	805
54801	447
677776	1
123	1244
55667	332
6194	6836
340485	27
25769	4
4300	156
100616229	0
100616441	0
54914	272
101929548	0
574444	0
401494	184
3456	0
3467	0
3452	0
3441	0
3444	0
3446	0
3449	0
3451	0
3448	0
3453	0
3442	0
55958	420
3443	0
3447	0
3440	0
3445	0
3439	0
554202	0
338376	0
407035	0
4507	514
51198	0
1029	35
100048912	3
1030	50
63951	0
441389	0
101929563	4
1993	9
100129669	0
286319	515
101929582	0
100506422	0
79886	190
9373	493
80173	116
101929602	0
64922	0
7010	43
158035	0
54586	0
79817	251
56832	0
203228	90
158038	0
100126310	0
100126316	0
401497	0
101929620	0
48	232
23586	781
10210	190
100129250	24
4712	297
138474	0
401498	0
54840	293
3301	3208
55234	744
2683	2299
101929639	8
27290	0
573	749
51510	562
4799	439
364	12
360	80
65083	1141
102465512	2
441394	2
441459	0
304	428
11191	9
101243555	0
101929688	0
5646	8
54926	1379
55833	777
101340252	0
100113379	0
25853	978
51271	502
347240	103
318	73
57462	233
84688	1
203259	393
27019	6
375704	16
1271	17
415056	0
138716	152
11258	388
138715	9
10280	1219
2592	170
3590	181
10850	0
6363	196
6366	74
259308	1
23349	4
389715	0
101926900	0
25822	69
138724	0
7415	4222
2189	446
84720	435
30968	1571
80256	163
10497	343
158381	1
9853	249
730112	9
7016	627
100616214	0
