Geneid	Samtools sort on 317(S)
100422832	0
26093	386
255783	259
728	166
27202	208
9704	511
56917	705
6543	45
11133	231
100505681	2
8775	2126
84215	15
29998	424
30846	1544
29997	1619
692091	11
6415	1209
284355	0
1406	0
6822	0
100126800	0
100170223	0
100126798	0
100169951	0
100170218	0
100126799	0
100170219	0
100169959	0
100170226	0
100170225	0
100131137	0
64100	0
56344	0
8605	108
3978	630
374920	226
22900	314
100505812	26
163071	12
93233	41
2014	293
55260	76
23546	8
10945	1786
2906	48
83743	475
3770	34
9266	2326
114783	339
6820	151
54854	21
171169	1
6141	5684
56848	258
1628	177
770	27
653677	0
126147	22
2524	54
284358	12
54922	136
284359	0
2523	48
26291	0
587	454
51171	66
57664	224
23645	518
7288	2
4924	2861
100874085	2
27294	4
581	537
2512	14511
2997	732
10856	736
102466738	0
3972	7
101059948	6
1082	2
100170228	0
114336	0
114335	0
100126780	0
93659	3
94115	0
94027	16
105376902	3
4909	14
3743	5
6625	2951
64130	70
55150	16
8541	76
3270	3
54795	690
28968	38
100422979	0
951	219
8463	848
27120	17
101928295	10
147872	0
100507003	0
113091	0
57030	1
55011	421
126133	883
2323	45
23521	12101
26819	6
26818	1
26817	0
26816	1
6205	6880
84546	3
406942	0
2217	866
57333	826
51070	507
5639	73
57479	1045
6237	489
58506	1636
3661	673
83596	299
3276	1121
100847074	0
199800	23
126129	36
60385	4
160	1627
102465479	0
80199	193
81857	639
102465480	0
100506033	3
53635	1000
100616313	0
101928378	193
11284	414
84335	720
79735	598
100616314	4
259307	270
23636	1116
22809	286
100616483	0
114132	0
400709	2
51231	338
25888	116
400710	0
100287477	0
100169956	0
100191063	0
100169952	0
100169957	0
100169953	0
100169958	0
100169955	0
100170216	0
100169954	0
100170224	0
100170217	0
100170227	0
126123	0
79784	1569
3748	120
256236	73
9476	32
7376	1101
5424	617
6689	16
4606	4
112703	45
284361	1612
126119	342
554235	7
94030	4
100126781	0
84258	100
342918	26
50944	4
6320	364
2854	0
93650	4
84798	387
692203	2
692202	0
692204	1
284365	3
3816	5
55554	0
354	0
3817	0
606293	3
9622	46
25818	13
5653	8
5650	21
11202	4
284366	0
5655	5
11012	1
43849	8
26085	0
43847	10
90353	199
27180	69
27036	28
101928517	0
284367	2
102465873	0
945	25
284369	0
402665	0
147645	31
2109	402
125875	2
4818	21
3982	0
147646	0
89790	90
100129083	0
27181	37
729767	0
89858	5
946	2
105372490	0
7728	84
729975	1
8778	22
100049587	10
102238594	8
407056	0
406887	0
406910	0
147650	122
3036	20
2357	92
2358	10
2359	385
84765	28
101928571	0
65251	47
79898	22
101669766	2
59348	57
284370	45
80110	49
9668	81
284371	60
90317	68
162962	76
5518	2273
102466984	0
90321	220
693228	0
147657	118
162963	6
400713	9
102724105	3
84436	34
147658	0
147660	3
388558	31
55762	67
7696	61
55769	393
81856	121
162966	97
7576	326
90333	294
162967	306
388559	121
399669	0
100529240	0
125893	80
79986	86
147664	1
100271846	0
90338	313
55786	56
84671	68
79788	24
390963	60
342926	3
317701	0
317703	0
646508	0
112401	0
91664	108
170958	83
91661	123
388561	220
147804	42
126017	44
55422	109
284379	0
503834	0
574458	0
574459	0
100302255	0
574460	0
574461	0
574462	0
574463	0
574464	0
574465	0
574466	0
100302265	0
574467	0
574468	0
574469	0
574470	0
574471	0
574472	0
574473	0
574474	0
574475	0
574476	0
574477	0
574478	0
574479	0
574480	0
574481	0
574482	0
574483	0
574484	0
574485	0
574486	0
574487	0
574488	0
574489	0
574490	0
574491	0
574492	0
574493	0
574494	0
574495	0
574496	0
574497	0
574498	0
100302205	0
574499	0
574500	0
442916	0
100616185	0
442917	0
442918	0
91662	11
91663	2411
5582	6
59284	0
59283	14
100126325	0
59285	1
284415	0
441864	0
126014	13
4696	0
29844	1
26121	12
4849	97
79165	0
147798	160
79143	55
79042	0
6203	3
11025	7
79168	0
10990	0
10288	11
100616171	0
353514	0
23547	0
3903	2
57348	0
104355426	3
114823	9
94059	0
148170	0
3904	0
101929818	0
90011	0
11027	0
11024	0
10859	12
11006	2
102466251	0
79166	0
115653	0
3804	0
101928804	0
3802	0
102724300	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	0
51206	0
112724	0
54869	371
54776	1008
102466872	0
7138	223
7137	5
352909	75
6861	1
102724352	0
5794	37
255043	95
22870	1343
102465482	0
102465481	0
102466739	0
23640	458
84446	191
284417	34
84787	396
125965	7
284418	0
3589	28
147744	8
388564	263
6158	5850
102465483	0
27338	901
729956	0
79763	526
89887	197
57106	202
284297	356
646643	13
100130827	4
163033	522
84922	293
147807	258
100507290	352
147808	131
51157	288
51545	141
29903	232
11338	2147
29924	1347
338321	7
342931	0
729974	0
204801	0
147945	0
126204	0
126205	0
126206	0
101928886	0
126208	606
55311	370
85569	0
342933	0
79149	10
100506374	5
147947	82
147948	0
386758	3
147949	4
63934	15
100128252	21
57573	21
140612	25
388566	45
58491	169
147670	32
90485	39
101929059	0
23619	3
5178	16
100169890	0
100073347	0
105372474	0
57663	0
114026	0
503835	0
9422	346
6795	19
390980	98
105372476	5
10794	9
125919	61
57343	174
284306	41
10597	51
147694	126
7565	51
388567	79
57191	16
400720	57
79744	37
374928	7
256051	34
162972	81
55659	25
284307	12
348327	36
7693	53
10520	82
201516	0
90233	63
7710	75
79891	30
284309	161
54807	77
79818	259
2282	2
100293516	86
84914	495
730051	86
147687	81
147686	17
10172	18
147685	13
80095	74
100128398	15
105372478	2
284312	2
7694	27
65982	105
79673	18
10782	144
27300	228
7554	43
342945	79
102465484	0
1	110
503538	22
162968	83
105372483	20
116412	30
100616168	0
6193	3911
646862	74
201514	102
388569	59
7691	7
25799	104
55663	179
10998	27
84878	340
10155	3434
102465976	0
27243	807
9040	718
100131691	15
7593	280
65996	270
642273	212
26751	497
52	745
285016	0
101927262	0
100996637	0
105373352	10
105373353	0
129787	137
105373480	1
339822	7
101060385	0
101060391	8
54221	3
7173	2
102723730	34
7837	3184
23040	0
105373380	0
730811	0
101927534	0
101927554	0
7260	291
51112	548
55256	170
246243	247
100506054	29
6201	4179
78989	30
55821	0
728597	1
100505964	0
105373395	0
105373397	0
727982	0
102723818	0
6664	51
105373442	0
150622	2
102465693	0
400940	1
101929390	0
102800315	0
102800314	0
102466235	0
400941	1
104326052	8
129607	287
91543	535
386597	24
9781	231
101929452	0
100506274	0
101929551	0
339788	0
339789	0
101929567	12
100506299	22
3398	561
57498	1017
129642	1129
8853	746
9270	611
51692	433
285148	262
6868	442
101929643	4
10971	3874
101926982	0
9014	218
29841	485
8462	325
192668	116
6241	1279
348738	27
100422929	0
3241	1054
4953	315
100302743	0
101929715	4
79954	571
245973	98
10130	4221
101929733	0
3754	605
285150	21
130813	18
130814	605
9475	995
100874055	0
1876	250
9687	1662
100616469	0
23620	0
23175	416
100506405	0
100422862	0
100422996	0
100506457	0
100500884	0
28951	1010
100422986	7
100506474	0
100499171	0
151354	370
653602	26
51594	377
1653	1173
101926966	0
103752554	0
10408	0
4613	35
104797537	0
81553	127
729475	1
7447	14
79677	544
348654	366
343930	0
3790	645
100526794	0
57665	157
93034	0
100616307	0
130497	3
400946	3
130502	57
57539	239
101928222	27
4148	232
9741	6063
6382	10003
23369	1638
388	7691
100874343	7
64342	421
151449	0
60526	69
101928271	0
338	0
100129278	0
645949	0
102723362	0
105377637	0
114818	36
54454	309
165324	241
388931	5
80304	146
2281	15
51639	1021
375190	54
9540	334
375189	4
653140	3
50618	368
8648	315
391356	159
79172	156
109	610
51277	85
729723	6
22979	32
5443	3
1788	725
100302246	1
1838	623
55252	572
3797	690
10890	3631
150946	78
3030	1627
3032	1300
165082	18
85465	711
92749	3
9381	20
339778	15
130106	0
3777	35
54978	1033
1058	109
56896	15
22924	345
54867	1669
100874031	5
100189022	2
60509	370
100128731	691
11117	1901
3795	85
10669	348
84696	31
10113	1129
339779	0
150921	0
8884	1468
51374	631
790	1149
7781	25
285126	0
57159	2
7349	40
4358	564
2976	999
100505624	1
8890	649
9784	1497
130557	424
5496	1682
2498	1
29959	1836
200634	334
26160	411
64838	109
2646	8
84226	13
84450	572
79635	54
11321	532
9913	571
22950	443
105374378	1
9553	207
64080	51
100302650	3
9577	336
100422965	2
100505736	1
100505716	2
105374382	7
403150	3
2355	1931
151056	43
5500	4395
245711	6
55006	177
23160	583
692209	0
26796	0
165186	5
388939	0
79745	124
238	3
51646	1223
81606	859
285043	0
253558	181
92291	2399
79623	179
440854	16
30845	159
7498	58
6716	33
51072	524
84661	788
6683	362
55676	514
58484	29
84272	864
57448	1048
693143	0
103752586	0
55622	258
100616219	0
285045	0
100271832	0
4052	674
100616136	0
25780	125
25940	566
104355287	0
151325	0
104355288	0
100616475	0
100288911	0
51232	328
9637	414
5212	18
6801	759
54497	652
253635	192
5610	515
391365	0
100505876	369
10153	641
55471	188
23683	574
25797	103
10602	551
101929559	0
151393	24
101410544	0
1545	931
105374860	10
285154	1
64225	432
101929596	2
92906	498
130589	318
6432	1602
79833	73
90957	287
729967	64
100271715	1
375196	0
6654	546
105374861	0
344387	0
8491	559
728730	53
130733	33
80745	153
100128590	0
6546	65
388942	0
101929723	3
400950	2
91461	106
102723824	0
27436	791
9167	1282
170850	15
57504	971
165140	12
23498	33
105374567	12
100189265	0
102723854	1
100506047	3
678	2202
100129726	7
63892	282
130271	38
728819	0
51626	140
64240	0
64241	3
10128	1998
5495	664
6519	0
9581	619
79823	41
100506108	0
6496	3
10736	215
400952	22
55133	213
102724965	15
5581	146
2034	2652
101805491	0
388946	0
90423	62
23433	624
100506142	14
5281	92
9419	341
9655	271
388948	0
100134259	6
90411	984
57217	847
285051	0
805	11076
101927043	4
618	76
4072	3240
693144	3
4436	755
56660	30
644093	5
2956	1009
80204	950
3344	229
129285	315
286749	0
11037	233
11036	0
3973	2
2492	1
102465854	0
9378	3
103504737	0
730100	0
100616431	0
51130	18
100302652	0
494143	18
27248	869
100500850	6
10936	17
23198	1127
98	58
388951	0
129852	0
6711	1851
56969	0
400954	19
57142	5639
130162	118
6233	3810
4528	431
344405	18
55704	290
112942	259
57223	1291
87178	502
2202	445
104355290	0
406999	0
406998	0
100126319	0
100129434	5
114800	23
7444	236
55120	204
400955	0
101927285	0
100616473	0
53335	31
64895	206
400957	0
5966	184
150962	135
5194	723
84542	248
339803	26
339804	46
130872	1100
9736	1164
100124537	0
7514	2588
84140	70
10575	2721
150684	202
10678	696
100847087	0
200728	29
23301	452
100132215	17
5013	57
100169989	1
51057	72
4190	1318
7360	1523
51542	362
57162	211
150992	0
100507006	4
102465833	0
100616265	0
29094	138
101927402	3
54812	576
100616419	0
339807	1
9792	466
101927438	0
400958	0
6509	846
23177	354
5861	2635
10097	4841
200734	854
102724258	0
100616464	0
729348	0
730198	2
4211	58
100873998	0
100507073	0
101927577	0
101060019	0
102724321	0
102800447	0
644838	0
101927661	0
54465	202
101927701	0
10438	273
116143	242
56902	473
5534	1141
25927	66
5341	231
554251	18
200558	24
10887	0
9938	64
27302	0
200504	0
56287	0
84168	3188
100423030	0
2673	1642
27247	148
22848	759
100124535	0
307	1297
64395	362
11017	297
4084	781
151516	13
400960	61
5093	4935
100133985	3
54980	120
7072	1539
100189231	0
100302268	1
51449	1343
6637	660
84908	538
7039	236
100874273	0
119	3
344018	0
165530	2
50489	0
104355141	1
25806	46
525	237
101927750	1
79998	9
113419	858
79315	11
55577	1419
84693	96
10199	653
400961	140
27332	1158
8291	332
56603	69
23233	416
6697	303
2016	7
94097	218
26056	973
344022	0
10322	357
84279	252
10574	2630
150726	453
1961	14
7840	300
100874291	2
9027	1
200420	3
51471	2
51002	237
8446	323
388960	0
10617	512
72	41
1716	392
100874048	11
200424	818
388962	186
100507171	30
55233	1133
10797	1583
57835	165
1639	1701
100189589	1
105369169	1
388963	71
84058	185
6242	1139
100532735	0
83444	16
23559	131
7841	1808
116540	395
84865	172
64427	470
85474	34
151534	145
84759	229
3196	21
165545	12
550	1732
27429	295
84695	145
1796	174
130951	6
10505	179
3099	440
102724515	4
56655	249
6869	1
100846995	0
84141	107
101927884	0
9801	779
6936	232
80059	0
101927907	0
101927967	0
101927926	0
100170221	0
101927948	0
130120	0
5968	0
5967	0
5969	0
5068	0
101927987	0
1496	1
100422888	0
102465877	0
347730	0
100507201	0
1720	0
101928031	0
388965	0
8802	870
1768	3
129293	11
9168	18440
56888	1288
83439	369
102724579	0
10618	2410
54884	1154
84173	256
822	2038
284948	5
100630918	35
4144	4649
2677	904
8673	1931
10791	459
51255	815
129303	724
10713	1078
388969	480
6439	0
10578	16
84913	7
102466516	0
284950	0
8869	251
101928113	1
90784	233
25885	946
55037	945
692225	11
10989	1141
100616159	0
51318	399
65055	138
55818	653
51652	11
100526767	1
7844	1104
64795	867
925	40
926	30
100286979	0
400966	11
5343	2
285074	77
102724642	2
100616370	0
105377638	3
105377639	0
112597	179
100616499	0
730268	51
5342	21
729857	45
51315	453
150572	0
100616447	0
2168	0
55258	516
344167	17
200523	0
101928371	0
9451	572
101928403	8
22934	360
645784	37
100616399	0
3514	35609
28946	9
28947	15
28948	3
28949	29
28950	126
28908	1350
28907	88
28905	1
28929	0
28299	1249
28943	13
28915	3
28942	10
28941	65
28928	0
28914	1994
28940	567
28939	16
28927	0
28913	1306
28938	307
28937	96
28926	0
28925	0
28912	5255
28906	898
28936	0
28924	0
28923	8
28911	0
28922	1
28935	87
28921	291
28920	0
28919	139
28910	0
28934	0
28933	59
28909	0
28932	1
28918	0
28931	0
28917	0
28930	288
28916	0
105379433	0
28878	0
28893	252
28894	0
28896	13
28881	9
28882	81
28883	160
28884	1
28885	0
28870	12
28874	41
28869	0
28900	7
28901	9
28875	37
28902	23
28903	30
28876	22
102724332	0
28892	0
28891	0
28904	0
28877	0
101060017	0
105378957	0
105378958	0
654342	23
645367	1
440888	0
100133920	0
100509620	0
90499	1
729171	0
150483	2
442028	0
4118	5
64969	581
84874	440
7549	152
105373489	21
150696	4337
30818	88
51011	265
653192	0
129868	3
150759	62
400986	31
729234	29
150763	239
151	21
431705	5
1844	285
56910	1905
285033	66
55654	1740
9391	1538
23020	4448
150771	2
23397	370
93082	22
10865	431
55683	993
90342	8
81562	413
26504	725
100422928	0
26505	788
200539	136
51239	170
54910	3345
105373982	55
51252	117
101927053	1
151313	213
105373983	3
375248	71
100506076	1
100506123	10
105373498	3
57730	46
1329	1852
10120	1490
728537	50
7535	85
23505	1181
200403	11
1261	0
3631	584
493753	447
25972	617
11320	1335
101927070	15
343990	636
80705	26
150590	32
51601	63
129531	254
51263	812
254773	3
129530	25
10190	594
9669	2871
51455	753
3899	86
150577	0
164832	151
9486	158
129521	0
79031	771
4862	373
101927142	0
6160	3602
11138	561
100506286	2
55571	1055
284996	915
692205	0
100847007	0
200407	9
731220	21
9448	1606
100506328	0
7850	3
3554	765
8808	63
9173	4
8809	26
8807	4
100616157	0
389015	7
6549	71
84804	303
130827	87
100287010	1
150568	0
101927360	0
284998	1
100506421	0
5455	1
102682016	0
102724691	2
64965	164
101927492	0
105373984	2
11250	2
9392	595
100506473	61
79074	333
2274	2104
285000	0
8440	1488
84417	2
80146	473
285189	0
653489	11
84620	114
104326057	0
729121	0
285190	3
60482	5
442038	0
6819	20
151234	2
27233	4
9648	473
3987	1043
5903	1513
165055	64
10913	5
100287216	7
344558	89
100422863	0
102724819	0
100423027	0
729164	0
151011	441
65124	300
84220	20
96626	1
100271835	0
440895	0
440894	13
105373985	0
105373986	0
100422994	0
7851	71
100616123	0
4867	54
205251	122
100507334	0
100847033	0
105373551	1
151009	56
100288570	0
100288695	5
729540	15
699	423
55289	56
400997	0
10018	639
101927260	49
100616341	0
541471	169
105373987	2
64682	367
100616165	0
10461	251
84910	1218
129804	92
84524	169
376940	117
727851	66
150465	504
84172	387
84269	175
400999	2
6574	1846
284958	11
150468	259
3552	11
3553	21
27178	1
56300	0
27179	0
27177	0
26525	7
84639	0
3557	110
23550	680
7849	45
654433	436
100130100	4
150472	325
200350	3
103344932	0
729468	0
654412	0
100302128	0
375260	105
84771	63
118433	81
11159	107
80255	794
100616208	0
101060091	3
10096	4160
100499194	0
440900	0
57628	0
101927591	0
389023	0
8886	1089
54520	665
105373988	0
51141	266
101927709	0
2019	113
8685	43
165257	0
55240	778
100874111	6
130355	126
1622	1846
140738	46
6344	3
200373	2
80775	116
101927764	0
5775	124
57669	356
79134	735
5899	1094
105373989	50
3625	447
84931	0
2736	51
29842	171
23332	757
100151683	0
105373990	0
254128	44
84365	460
7247	1227
129684	1
105373602	0
2995	138
101929926	0
274	683
339761	120
2071	884
10746	1100
105373606	3
100506922	83
5624	23
100616187	0
55677	750
4648	22
55679	320
2840	16
84826	221
55339	964
5433	398
83607	714
79595	530
56886	1274
9394	1497
101927881	4
151121	0
389033	1
101927924	0
100131320	5
84084	11
440905	68
728378	2
285103	0
91409	44
55627	1343
80097	702
112714	3
100189418	0
84317	431
92856	719
26469	964
100216479	57
646802	0
653269	0
653275	0
646743	0
150527	0
55997	0
653781	0
100132708	2
344561	0
205147	1
50649	386
130074	2389
55041	1822
445582	3
440910	3
150786	6
105373619	0
389043	0
401010	2
653784	988
113457	18
100616378	2
150776	509
90557	143
440915	4
101927994	1
29798	13
408029	0
101928067	0
554226	0
100313824	0
646915	0
2863	54
116372	17
344148	70
101928185	0
101928161	1
4249	693
100500878	0
81615	22
130013	6
100847069	0
100129961	10
905	680
80122	2
22930	899
84083	58
23518	569
406915	0
23190	2878
3938	0
100507600	1
4175	934
1615	489
101928243	7
7852	270
80731	27
101928273	0
3176	502
339745	779
11249	0
647012	0
53353	0
102465692	0
8942	62
55843	32
101928386	1
79712	295
9839	383
100303491	1
101928455	0
401014	0
728773	0
92	124
5000	386
55777	93
26122	237
101928526	0
3800	74
130576	52
130574	12
27249	1152
101929231	3
390	493
101929260	0
101929282	0
375287	58
9111	224
101929319	0
7130	140
100616392	0
100616418	0
55183	535
4703	63
26225	625
785	18
10254	524
114793	460
55660	1749
151188	454
56475	0
114805	7
100144595	0
3760	0
101929378	0
4929	105
100189021	0
100189208	0
2820	971
11227	44
57471	43
728066	11
9595	47
130399	21
90	623
151531	0
554201	0
130940	7
8502	1111
92196	0
85461	557
102465535	0
151525	177
29994	381
643072	12
64844	1247
9936	0
100526664	0
4065	48
22925	212
3694	2849
100505984	3
5937	760
100616364	0
10010	399
101929512	0
100996579	27
10213	1257
10716	6
285116	61
57282	4
1803	49
101929532	20
2641	0
2191	686
64135	578
25801	217
90134	0
101929570	0
55137	18
2888	18
22837	393
100337591	0
101929633	2
151258	1
6328	0
6326	0
80034	2
2591	585
100506124	14
79809	213
100506134	0
102724058	0
6323	0
101929680	0
6335	3
6332	0
129446	0
100874011	0
8708	3
27347	468
253782	1152
100616356	0
100861402	0
115677	14
57405	1
57818	0
8647	0
10170	4
4036	1
129880	212
10324	12
79675	204
9360	1158
129881	0
493911	14
100526832	0
151230	2
6741	1515
29081	361
130507	618
140469	8
101929753	0
101926913	4
440925	5
389058	11
285141	32
2571	6
26003	1535
9874	639
79828	252
80067	197
79901	1144
1781	1619
8604	302
8520	1042
254042	99
1745	12
1746	14
104326193	0
3655	745
5163	255
91149	0
11069	54
51776	439
339751	3
83879	289
6670	1424
100128905	0
29789	1068
285084	2
100131390	0
9541	507
79634	302
151556	120
7456	536
440926	787
1134	43
1123	178
1386	451
100126350	0
518	1584
80856	511
344191	1
3239	13
3238	0
3237	1
3236	8
3235	33
3234	199
100506783	6
3232	22
406903	0
3233	43
401022	44
102800310	9
3231	14
102465802	0
10651	570
100302142	0
375295	91
102724224	9
105373759	5
220988	4150
100616394	0
4780	1461
100422824	0
100130691	19
102465255	0
8540	1175
150737	95
92104	168
50940	5
105373764	0
129831	90
114880	101
101927027	121
8575	642
494513	52
51661	133
65977	287
100506866	11
7273	355
101927055	0
285025	0
91404	555
151126	7
100302172	0
57703	340
101669767	0
10477	915
101927156	0
100616213	0
3676	115
375298	7
4760	0
6744	1755
151242	2
5136	11
54431	1068
2487	65
10787	3575
142679	15
129401	190
100616305	0
105373780	2
91752	0
101927196	0
401024	7
101927217	2
55854	1043
3685	2321
165215	44
151112	0
10203	171
7035	81
104355152	0
51454	76
693146	0
116093	0
1281	28797
100302219	0
100616324	0
100500837	0
1290	5556
100422908	0
84128	1032
30061	4826
54529	443
150709	39
64172	111
101409258	11
94101	507
5378	225
84281	15
2660	0
26275	282
105373800	0
3628	63
54842	643
100131211	75
105373801	9
4664	732
2744	1146
6772	4666
6775	35
4430	2213
64859	382
729254	0
8436	9
23671	1
64002	0
101927406	0
101927431	0
57181	245
56171	13
9262	493
57520	85
101927482	17
284992	72
100130452	0
9330	625
401027	1
80055	161
91526	225
101927547	1
23451	3880
80219	490
3329	6521
3336	818
100529241	0
25843	7
130132	22
92935	193
66037	0
5334	73
101927619	0
23314	52
150538	0
101927641	0
348751	17
205327	393
129450	167
79568	265
26010	1463
130535	291
151246	203
316	35
344454	0
100507140	1
101927795	1
9689	4187
100873740	0
1195	1336
53938	124
60491	294
4999	442
285172	241
4709	428
8837	1233
65072	6
843	76
841	161
130540	5
66008	438
55437	249
151254	19
65062	407
58538	3
57679	442
105373840	0
65061	7
8324	303
100652824	1
7341	1908
51602	1228
692110	0
100113392	0
692058	0
659	1105
150864	201
130026	28
55759	404
79800	113
65065	304
57404	289
10152	545
65059	820
940	19
1493	43
29851	17
117583	146
8828	436
54891	393
100329109	72
4719	905
1933	1899
26798	0
619569	0
2825	44
101669764	0
57683	84
8745	15
200726	0
391475	0
130752	11
22868	496
100422993	0
100423002	0
130749	5
8609	698
100423036	0
102465835	0
101927865	3
100302130	0
1385	738
151194	176
151195	597
100616361	0
7855	241
389072	255
100507443	0
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1546
100507475	4
200576	499
5746	3
4133	28
285175	0
6120	520
151050	100
101928020	12
33	4
4632	0
102724820	2
10314	885
1373	8
29034	0
2066	5
100313771	0
100616267	0
100616472	0
22807	133
100130451	0
79582	24
100616375	0
402117	0
100885780	0
580	299
101928103	3
26154	56
471	783
2335	41240
102724849	0
646324	14
55686	751
55825	48
92691	4
7520	4400
150967	148
57574	1
50485	398
6168	8497
101928232	0
3485	1683
3488	44070
7141	0
101928327	0
729582	39
7145	1531
102465485	0
285180	21
3580	52
3579	3
3577	4
10109	3748
100189253	0
151306	14
14	2143
25953	869
64114	2239
102465256	0
103689911	0
102466197	1
375307	4
101928513	1
6556	137
58190	1431
407017	0
7429	0
57695	360
9125	832
84812	119
7701	495
617	486
64320	297
27148	407
9654	408
1593	493
53632	0
103504730	0
7475	28
80326	42
101928537	0
8941	24
151300	0
54738	0
1412	2
494324	0
100129175	0
255101	1
3549	0
100422957	0
79840	113
151295	133
27013	1445
79137	1666
130617	558
10058	251
79065	1390
55139	828
79411	324
8576	203
7277	1313
80086	3
3300	2651
5798	8
406944	0
389075	1
23549	1054
1674	32
10290	789
100996693	10
29926	726
55515	5
79586	3381
130612	81
100423039	0
23363	1331
3623	14
114790	569
6508	651
101928639	0
100422959	0
2043	130
5077	6
151278	0
130367	245
10056	650
116255	0
2181	1433
23704	105
7857	7
130340	114
57590	691
65080	293
5270	846
79843	18
8452	1035
55619	162
100616207	0
57624	1
646736	0
100847053	0
3667	166
84236	260
1286	23
1285	4
654841	2
56947	415
79853	0
100847081	0
3267	655
56918	0
80704	7
6364	21
164781	0
80309	0
55022	36
92737	3
9320	1853
130888	31
151473	30
3431	280
11262	43
93349	100
6672	654
151475	0
51719	842
81618	1144
151484	0
9290	3
348761	0
130560	0
257407	19
5707	1212
3357	10
80210	132
100616317	0
93010	227
105373926	3
4691	5544
654321	3
6082	3
25826	0
151477	5
10316	8
165100	0
5757	10515
100302285	0
5147	120
64708	427
100302126	0
4880	1
129563	239
693147	0
250	5
347694	7
251	0
248	0
9427	145
646960	0
1144	0
1146	0
200765	32
9470	724
100847037	0
80303	1307
26058	747
3769	0
389084	24
25791	193
4759	0
3635	185
55054	532
677775	2
677772	0
6295	0
8527	572
55230	410
54576	0
54575	0
54600	0
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
100286922	0
54658	0
339766	2
55355	231
151507	121
79054	1
6694	0
10123	603
23677	1107
116987	848
2637	6
401036	0
79781	53
57007	148
105373991	19
93463	0
10920	467
1293	6333
105373957	33
79083	2415
102465486	0
51052	0
64284	369
9208	1763
375316	8
10267	84
140739	190
100533179	0
51540	4
339768	2
377007	13
151176	5
80895	369
151174	8
643387	0
55502	165
8864	226
26146	210
51665	396
151171	2
100287387	11
117581	42
401039	0
9759	198
100616397	0
100616493	0
85009	0
100423043	0
100616360	0
401040	0
150935	0
101927147	0
100616417	0
4705	913
389090	0
643905	0
150681	0
150678	262
150677	0
2817	1575
100130449	17
406941	22
51281	125
285193	56
57140	1304
101752400	56
11132	312
2859	53
653437	7
375318	0
547	303
189	4
79919	762
728763	73
200772	1
25992	474
130916	254
23178	259
5510	611
50636	41
3069	6923
101927509	29
4735	4226
9855	165
100422942	0
10494	1252
100379249	1
666	593
51078	505
23192	810
1841	253
84289	466
728294	821
64090	3
129807	0
5133	0
285093	0
101927289	3
285095	0
102723927	0
728323	15
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	153
85364	340
100507459	29
6666	1166
80023	332
57761	1494
10616	1607
128637	869
1457	1738
6939	25
140809	944
85508	0
113278	236
83541	707
51378	5
343637	115
105372493	3
9491	1346
55321	54
400831	3
642636	0
9751	171
100528031	1
27111	1
100507495	20
2280	2266
102465524	0
55968	1154
284759	68
128646	2
10326	16
55423	10
101929010	0
100289473	2
140885	590
727993	2
5173	0
140901	1213
388780	2
7053	23
343641	0
6628	2141
100113378	1
79175	177
117532	0
10528	1685
100302138	0
692213	18
677831	0
692201	0
26793	0
26792	1
3420	959
57593	336
56265	296
128653	3
100288797	1
64773	560
64601	383
5786	950
2797	5
64949	1140
101929098	0
5020	5
551	0
100134015	8
22888	261
60493	254
9762	518
65992	684
3704	701
83959	487
25943	415
8455	1118
64096	0
80332	33
6614	548
116835	98
54976	346
25876	3
1059	1748
994	1120
101929125	2
55317	130
57506	2197
80025	442
406896	0
100302282	0
11237	140
54498	272
728228	0
146	2
5621	831
23627	21
149830	0
9770	239
9962	417
29058	1057
5111	963
100302739	0
8760	579
128674	0
728283	0
100507629	0
643406	0
149837	18
101929207	0
56261	638
149840	37
1114	2
51605	363
84515	203
101929225	13
54675	534
164312	2
55612	33
101929244	0
650	31
101929265	0
101929312	0
102465865	0
54363	0
56255	308
23236	121
26767	0
5332	102
101929329	0
24141	75
57144	0
101929371	0
100131208	0
63926	156
6616	5
8195	344
128710	83
182	545
102465525	1
101929395	0
101929413	0
339593	0
728450	0
22903	552
101929486	0
102606466	0
100505515	0
55304	741
140862	64
100505536	0
55617	163
51575	430
79133	152
80343	0
140733	11
23767	3
140848	0
100379174	0
613266	0
55614	505
6629	863
56914	31
5126	0
631	84
11034	7335
6238	5110
140836	0
27131	970
692086	0
92667	488
58495	221
100303755	47
57325	239
7692	328
440757	0
55184	138
10621	255
100422875	0
10741	445
10483	1759
388789	482
92675	467
101929526	0
29075	0
100270804	19
100128496	0
140856	0
57419	253
100130264	0
54453	1398
51126	1229
51340	751
26074	5
3642	15
57186	952
55857	172
101929591	0
22803	1813
644524	1
4821	14
101929625	0
101929608	2
5075	21
100270679	0
101929663	0
284788	0
140828	0
3170	0
101929685	0
6754	0
7056	311
22918	611
200261	0
29107	297
100505683	1
64412	428
63908	192
128817	0
140880	0
10047	0
164380	0
128821	0
128822	0
1471	3935
1472	1
1469	4
1470	2
1473	0
92086	1
400839	0
105372585	0
79953	89
8530	26
57136	2804
84532	323
30813	3
284798	8
101926889	1
955	2016
5834	2550
26090	1152
9837	396
22981	477
140838	115
102724826	27
26152	519
728882	4
