Geneid	Samtools sort on 314(R)
2767	1379
2769	169
100996351	3
8698	29
56926	1155
60680	43
4782	2466
284422	0
83475	334
51343	611
126321	806
100128569	114
10362	1831
126326	47
6915	69
404665	3
58509	263
23396	1178
27134	447
9546	228
116541	253
84839	0
4145	24
23217	2
85300	0
27231	0
1613	975
693222	5
1938	31946
26812	0
51588	351
51341	1022
5605	1304
84699	3
51548	255
170961	19
10148	31
55702	217
56961	0
126259	5
79187	4
55620	289
84954	253
6455	1361
10036	232
80700	1738
100616371	0
84717	810
729359	159
440503	88
116844	335
10501	2960
126282	281
56005	1038
91039	818
100131094	19
7197	0
100189416	6
284424	0
407045	0
55527	550
148022	273
10226	1135
645432	2
29128	275
100616337	0
23030	1174
5802	1192
148066	0
257000	161
9667	881
6294	1256
125988	531
374875	117
25873	1862
9361	1196
257062	1
163154	33
56931	368
4902	14
2528	5
2525	3
101928844	0
2527	0
126328	1027
400673	65
828	469
8498	637
100128568	8
5990	158
81616	15
4298	1061
125981	0
8192	676
84266	895
5623	10
2962	933
102465533	0
102465473	0
390877	1
8570	2448
100500888	0
284427	2
79085	904
92359	157
79958	295
10382	224
8744	14
970	6
8740	9
718	4348
56927	786
102465474	0
9322	555
10045	212
7409	285
2015	11
326342	3
497049	0
284428	0
653656	0
125997	0
653657	0
79230	76
3643	644
23370	708
100128573	1
92960	131
374877	9
140467	1029
57192	309
10908	1176
57662	506
102465475	0
56949	797
100131801	165
126006	81
6813	1059
56729	0
199675	0
126003	679
2208	1
339390	0
30835	12
10332	0
440508	0
115704	396
80164	668
388499	0
80131	304
5609	439
100507588	6
6618	425
404217	809
10469	304
1994	987
6370	0
84467	2
79603	619
51293	331
4701	255
6234	1555
256949	135
51129	165
100507567	16
100847049	0
9230	2121
51257	563
4670	3913
84106	27
84330	187
4542	284
81794	395
105372267	0
284382	0
284383	0
148156	176
85509	0
94025	2
125963	0
390882	0
125962	0
390883	0
57693	356
162998	0
125958	0
26648	0
374879	31
84527	29
100529215	0
7730	0
105372342	0
10781	280
105372269	0
147741	0
79088	68
101928238	1
7675	17
93134	268
284385	42
54811	218
729648	13
162993	37
100505555	12
54850	186
59286	1199
5300	732
93145	410
50509	956
50700	0
105372271	0
100847093	0
388503	0
55337	315
83854	14
56342	40
692312	0
692229	0
100113382	0
5032	21
8666	1270
1786	925
9294	141
100422925	0
51073	603
3383	261
3386	13
7087	15
100125288	34
112812	151
125950	950
3385	290
7297	871
11140	1444
100302213	0
5141	215
9817	1085
53637	26
84971	280
100302226	0
65095	435
1032	73
10053	1378
57153	2941
147727	107
3609	2735
81890	534
1785	1660
693223	0
100616425	0
406976	0
102466737	0
11018	454
255809	20
10498	576
78992	568
90580	168
6597	1628
3949	581
102465534	0
147841	25
25959	1594
57572	552
55908	0
26526	1
9545	296
374882	695
126075	152
64748	706
126074	88
2057	236
57139	553
115948	14
5589	2708
1995	1
115950	99
102465856	0
51295	334
1264	686
84337	453
54	469
199692	188
664709	106
401898	6
55552	88
126068	71
126069	9
126070	95
90594	48
7620	37
90592	105
284390	37
163059	30
729747	1
284391	51
388507	45
100529855	4
7568	0
90589	4
7695	99
100289333	1
101060181	0
51710	71
147837	35
79973	12
105372277	22
90576	36
10224	28
163051	44
163050	112
57474	95
163049	83
4125	1787
84292	150
51398	634
1725	714
105372280	0
84261	150
30000	798
26810	0
79002	1635
439	855
54831	0
29911	720
100847071	0
3726	1955
7001	1909
10535	230
83546	1
22983	28
102466196	0
1777	807
10661	0
2639	289
256126	19
100847016	0
2193	878
811	8204
102466659	0
5886	1210
90480	484
199699	0
4784	814
4066	87
55621	338
112939	1407
8677	568
9592	1444
773	45
81576	313
84245	553
28974	702
65249	431
284454	123
407013	0
407018	2
407010	0
406957	0
574457	0
342977	1
79173	17
54862	595
79883	547
90379	321
5989	396
117579	0
9466	181
342979	19
113230	146
102466515	0
646457	0
90378	679
5566	887
55723	196
100507373	22
22859	1100
976	373
10212	692
5585	1887
5731	21
10755	1317
3337	1522
9524	1130
693224	0
4713	903
388512	3
84658	0
84449	131
30817	42
26664	1
26659	5
390892	0
26333	0
26658	0
6511	3
126402	0
23581	363
126370	0
85360	447
10994	677
4854	6386
102465476	0
79852	8
23476	1005
10270	319
26993	572
58525	1136
100302127	0
64926	186
114770	10
126410	8
11283	16
4051	21
66002	22
26538	0
26532	0
388514	7
284433	0
26539	0
652995	3
102724279	4
8529	0
57834	49
126541	0
126536	0
148231	0
7171	6799
4218	727
84941	118
117286	3
26017	551
8907	511
10365	1058
58513	323
125972	2
84167	76
10523	548
79939	917
9441	127
79086	538
79041	51
284434	8
23309	780
9002	86
27151	85
93323	82
4650	1449
55850	257
79629	608
2063	3473
83878	37
29086	1119
126549	11
79575	472
64981	753
79016	800
57719	857
84705	464
83483	1571
105372343	3
684	1166
105221694	30
93343	837
100130519	13
115861	0
376497	853
25796	1089
199786	2
79709	1659
23025	6
55201	1206
23149	302
10331	13
3640	8
3718	245
6142	10543
26780	2
6528	8
115098	1472
3780	23
27106	542
3594	31
23031	352
5296	1877
10437	1816
84769	344
5864	94
5143	9
729966	0
80726	92
3727	4285
100422833	0
25804	1858
54858	450
9518	1434
100422943	1
126364	72
170463	1527
51477	9506
8178	470
23770	4806
79036	837
7311	4934
55049	918
9244	115
25789	51
55295	366
23373	624
1311	3692
5976	2429
10715	7
2657	0
11316	3176
54555	801
9454	792
10147	1160
93436	377
284439	127
54929	563
4207	1
100271849	0
729991	141
8625	632
126382	319
1463	1
404037	21
53345	34
57794	402
23383	962
54815	1296
693225	0
83983	115
51079	2679
374887	188
148113	964
80714	27
9170	444
51291	478
57130	1716
94039	125
7561	122
284440	79
440515	56
56242	130
81931	67
91120	51
7643	48
90649	134
105372315	2
102724436	23
664701	37
100302179	0
100129842	174
199777	281
7639	0
80264	142
148206	257
170959	99
7562	84
148203	77
284443	161
400680	12
353088	167
400682	1
163227	7
641367	0
7594	49
7757	15
113835	42
163223	0
100287226	0
148198	11
105376917	11
101929124	0
100128139	1
440518	0
100996349	0
374890	0
57615	16
7652	16
388523	3
101929164	0
101929144	2
100129543	19
440519	3
100132815	85
7644	373
104472717	23
171392	104
148213	102
388524	150
101929206	224
730087	9
100505851	4
9534	211
100101266	1
105376906	0
148189	24
101927151	93
100420587	0
101927210	0
102724908	0
148145	0
102724958	0
100505835	0
7386	976
284395	0
342865	0
10775	411
79156	245
83636	414
898	78
8725	870
9745	0
57616	196
105372487	5
101927277	0
100507527	0
100996665	0
101927411	0
22847	233
400684	3
147991	415
9141	475
84079	478
390916	393
388531	8
91646	3
11136	5
84902	156
91442	59
85415	641
55094	181
126248	14
100189006	0
4037	1662
56301	9
1050	480
80054	24
1054	492
5184	1435
64377	46
79047	671
26065	53
9710	184
2821	3323
84306	97
10054	915
126374	364
643719	17
284402	22
100130342	0
55900	372
339318	175
148103	45
400685	9
100652909	0
102723513	3
90075	80
126375	65
57655	1559
6324	153
3249	1115
100128675	2
5349	727
102466205	0
163175	67
5348	37
53822	7
53827	513
148109	0
51599	2610
7392	2325
57817	4
4099	15
933	65
100847070	0
2864	0
2865	2
100128682	2
2867	32
388533	12
93099	385
374897	0
26330	58
100506469	56
10430	1468
495	0
102723617	0
23354	392
79171	1491
2116	6
1340	2092
11045	0
100862728	1
27033	4
9757	1229
79713	102
199746	136
55851	892
55957	212
126393	199
148137	138
115703	354
644050	3
58510	0
4868	0
84063	4
333	308
84807	59
10870	38
7305	544
79414	485
105372384	2
644096	209
163183	419
84964	314
101927572	4
25999	316
199745	133
284403	181
728361	0
5438	597
1155	1595
826	5320
1346	77
147929	90
7705	880
105376900	12
105376907	0
100134317	8
100506930	211
57677	142
284406	62
644189	4
84924	122
728752	20
339324	322
57711	204
101927599	24
84911	36
92283	124
101927621	12
163081	110
342892	40
728485	27
284408	21
388536	61
25850	29
374899	72
374900	78
147923	157
199704	114
92285	206
163087	77
101927667	10
284412	11
284459	458
84503	57
148266	103
148268	41
101927720	27
390927	75
100507433	19
163255	43
51276	32
22835	152
163115	16
84775	145
126231	14
644554	7
100631378	1
83889	0
23094	1362
8193	2
94274	287
10653	12737
90522	750
64073	0
9424	168
57828	49
5714	2344
199720	30
399473	63
147965	426
115727	31
6261	60
11184	157
27335	1859
81	8825
147968	201
3963	58
653499	8
3960	12
1891	2615
3191	3900
126432	204
22933	670
4793	403
643669	16
54938	253
6183	641
115290	109
126433	74
390928	4
10298	2524
342897	10
342898	0
282617	0
101180976	0
282616	0
282618	0
57622	222
9535	116
55095	1741
54623	1122
55588	1167
7538	927
100616163	0
100189324	0
64857	416
6217	7810
6829	2119
92609	846
10683	0
348303	0
126272	24
163126	298
29124	0
100129935	0
148003	0
400696	1
56891	3
1178	0
342900	0
9149	619
102465974	0
2091	1349
8857	710
5704	1641
339327	106
163131	98
284323	219
4294	402
148014	0
79935	83
208	2524
693226	0
126526	250
23646	4894
102465477	1
147746	11
57716	166
29950	421
29946	741
105372489	2
645	2741
57731	49
92799	1288
8425	2304
9253	426
79934	661
80271	541
284325	230
6626	590
8190	2
100529262	0
100529264	0
53916	0
112398	6
1548	5
1549	0
22952	0
1556	95
1555	2
1553	0
1572	0
105376908	2
29785	80
558	871
11100	4077
90324	741
7040	1783
80776	69
641649	116
56915	540
593	1265
374907	131
55101	638
100170765	2
100505495	35
101927931	0
90273	1
1089	0
1087	0
1048	32
4680	68
1084	0
147719	0
63946	42
6223	6800
102465478	0
973	120
9138	1617
390937	4
10567	2677
478	24
2901	730
64763	556
5452	65
100505622	0
100422980	0
162989	755
116115	226
2931	1430
2077	1821
23152	2105
5050	770
284338	50
284339	73
1954	1527
102465875	0
84518	52
101930071	0
100996307	4
3991	185
284340	76
634	142
1088	0
5671	0
440533	0
100289650	0
653492	0
5669	1
5675	0
5676	0
5680	0
5673	31
5670	0
5672	113
284344	4
5678	3
23574	0
57126	79
83639	1
27076	1669
653583	296
23474	419
284346	68
7515	565
390940	22
126298	389
79177	150
126299	642
100170229	19
199731	675
5329	422
105372412	4
56269	0
56006	286
3783	131
284348	28
284349	27
342908	62
100505715	34
105376909	1
7596	162
7638	12
7711	90
101928063	5
7773	66
7673	42
7766	86
342909	51
7767	109
100379224	1
7768	89
10780	118
7769	88
7770	168
353355	23
9310	50
7771	52
26974	63
7772	84
7733	146
125931	0
388550	1
147710	5
5817	305
100616355	0
56971	164
388551	13
105372417	19
602	1253
102465879	3
23624	300
4059	12141
5819	4420
10452	1398
348	15099
341	301
342	0
100533990	0
346	0
344	0
1209	2854
5971	289
11129	943
162979	76
79760	174
284352	1780
284353	20
79090	1275
388552	297
90332	113
57787	743
1158	4
147700	328
2068	456
10848	1202
10849	64
2067	658
102464836	0
2354	127
7234	0
6253	210
147699	12
7408	1319
80207	365
2828	142
24139	1417
442902	0
100287177	9
2696	34
693227	0
100500845	0
6633	1853
54814	217
23403	463
388553	10
147912	1199
1760	2716
1762	925
81492	1
8189	1676
3171	5
26145	1637
339344	182
339345	0
4858	117
729440	398
768217	0
8993	0
444882	3
400706	1
147920	4
388555	0
645553	0
93429	1
374918	9
64344	23
5536	1346
83987	436
55228	467
100506012	16
57469	88
808	4720
5739	91
94235	1
147906	225
100506068	1
25865	929
100422913	0
29888	2078
79147	396
6510	1553
100170220	0
1175	1212
2909	3328
4861	37
54958	527
23211	857
10055	1278
27113	453
100422899	0
100422832	0
26093	611
255783	487
728	161
27202	84
9704	472
56917	565
6543	3
11133	251
100505681	7
8775	2097
84215	32
29998	444
30846	2553
29997	4971
692091	4
6415	2927
284355	0
1406	0
6822	0
100126800	0
100170223	0
100126798	0
100169951	0
100170218	0
100126799	0
100170219	0
100169959	0
100170226	0
100170225	0
100131137	0
64100	0
56344	0
8605	48
3978	629
374920	404
22900	251
100505812	30
163071	6
93233	76
2014	318
55260	118
23546	10
10945	2438
2906	390
83743	790
3770	42
9266	2101
114783	840
6820	524
54854	927
171169	16
6141	8840
56848	688
1628	372
770	39
653677	12
126147	24
2524	170
284358	44
54922	433
284359	2
2523	114
26291	0
587	1362
51171	437
57664	720
23645	651
7288	2
4924	4392
100874085	1
27294	12
581	830
2512	36133
2997	747
10856	1567
102466738	0
3972	2
101059948	6
1082	1
100170228	0
114336	0
114335	0
100126780	0
93659	0
94115	0
94027	3
105376902	5
4909	32
3743	0
6625	4117
64130	74
55150	35
8541	365
3270	72
54795	2434
28968	24
100422979	1
951	197
8463	826
27120	11
101928295	0
147872	0
100507003	0
113091	2
57030	13
55011	727
126133	1303
2323	103
23521	21819
26819	5
26818	2
26817	0
26816	1
6205	10622
84546	8
406942	0
2217	3020
57333	1688
51070	821
5639	202
57479	1257
6237	903
58506	2823
3661	954
83596	403
3276	2377
100847074	0
199800	31
126129	325
60385	4
160	3652
102465479	0
80199	598
81857	789
102465480	0
100506033	4
53635	2159
100616313	0
101928378	261
11284	664
84335	1493
79735	850
100616314	1
259307	65
23636	1224
22809	670
100616483	0
114132	2
400709	5
51231	528
25888	170
400710	20
100287477	5
100169956	0
100191063	0
100169952	0
100169957	0
100169953	0
100169958	0
100169955	0
100170216	0
100169954	0
100170224	3
100170217	0
100170227	0
126123	0
79784	1786
3748	402
256236	168
9476	34
7376	1596
5424	745
6689	0
4606	3
112703	28
284361	3499
126119	701
554235	10
94030	18
100126781	0
84258	60
342918	11
50944	89
6320	1496
2854	0
93650	0
84798	679
692203	4
692202	0
692204	0
284365	1
3816	10
55554	0
354	0
3817	2
606293	7
9622	89
25818	103
5653	41
5650	68
11202	10
284366	1
5655	32
11012	3
43849	0
26085	1
43847	15
90353	253
27180	27
27036	17
101928517	0
284367	14
102465873	0
945	25
284369	0
402665	1
147645	42
2109	1156
125875	6
4818	42
3982	0
147646	6
89790	98
100129083	1
27181	48
729767	0
89858	9
946	8
105372490	0
7728	101
729975	8
8778	21
100049587	0
102238594	2
407056	0
406887	0
406910	0
147650	80
3036	2
2357	89
2358	1
2359	118
84765	129
101928571	2
65251	161
79898	76
101669766	3
59348	131
284370	146
80110	124
9668	121
284371	165
90317	130
162962	87
5518	5181
102466984	0
90321	317
693228	0
147657	207
162963	30
400713	47
102724105	19
84436	138
147658	0
147660	19
388558	58
55762	54
7696	94
55769	476
81856	92
162966	38
7576	394
90333	344
162967	303
388559	111
399669	0
100529240	0
125893	118
79986	170
147664	0
100271846	0
90338	418
55786	121
84671	122
79788	25
390963	186
342926	15
317701	0
317703	0
646508	0
112401	0
91664	111
170958	334
91661	176
388561	277
147804	76
126017	88
55422	266
284379	3
503834	0
574458	0
574459	0
100302255	0
574460	0
574461	0
574462	0
574463	0
574464	0
574465	0
574466	0
100302265	0
574467	0
574468	1
574469	0
574470	0
574471	0
574472	0
574473	0
574474	0
574475	0
574476	0
574477	0
574478	0
574479	0
574480	0
574481	0
574482	0
574483	0
574484	0
574485	0
574486	0
574487	0
574488	0
574489	0
574490	0
574491	0
574492	0
574493	0
574494	0
574495	0
574496	0
574497	0
574498	0
100302205	0
574499	0
574500	0
442916	0
100616185	0
442917	5
442918	0
91662	10
91663	2432
5582	3
59284	0
59283	0
100126325	0
59285	15
284415	0
441864	0
126014	16
4696	218
29844	4
26121	8
4849	203
79165	0
147798	279
79143	135
79042	0
6203	59
11025	7
79168	0
10990	6
10288	2
100616171	0
353514	0
23547	0
3903	4
57348	0
104355426	0
114823	6
94059	0
148170	0
3904	0
101929818	0
90011	0
11027	0
11024	0
10859	0
11006	1
102466251	0
79166	0
115653	0
3804	0
101928804	0
3802	0
102724300	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	0
51206	0
112724	0
54869	522
54776	1197
102466872	0
7138	1610
7137	147
352909	248
6861	136
102724352	0
5794	53
255043	96
22870	2125
102465482	0
102465481	0
102466739	0
23640	1058
84446	234
284417	28
84787	310
125965	26
284418	0
3589	18
147744	7
388564	637
6158	9632
102465483	0
27338	921
729956	2
79763	1185
89887	248
57106	611
284297	371
646643	24
100130827	4
163033	589
84922	461
147807	331
100507290	896
147808	119
51157	505
51545	281
29903	669
11338	3009
29924	2919
338321	6
342931	0
729974	0
204801	0
147945	0
126204	0
126205	2
126206	30
101928886	0
126208	651
55311	1071
85569	0
342933	0
79149	12
100506374	5
147947	210
147948	58
386758	44
147949	46
63934	28
100128252	44
57573	69
140612	110
388566	59
58491	202
147670	0
90485	8
101929059	2
23619	7
5178	217
100169890	0
100073347	2
105372474	0
57663	0
114026	0
503835	0
9422	323
6795	9
390980	154
105372476	2
10794	23
125919	75
57343	240
284306	30
10597	108
147694	175
7565	71
388567	83
57191	5
400720	152
79744	58
374928	41
256051	86
162972	82
55659	77
284307	13
348327	45
7693	144
10520	137
201516	0
90233	81
7710	43
79891	83
284309	276
54807	49
79818	307
2282	1
100293516	93
84914	324
730051	115
147687	89
147686	65
10172	61
147685	19
80095	204
100128398	21
105372478	0
284312	3
7694	65
65982	695
79673	170
10782	169
27300	208
7554	52
342945	129
102465484	0
1	215
503538	27
162968	141
105372483	25
116412	103
100616168	1
6193	6855
646862	93
201514	191
388569	100
7691	53
25799	187
55663	370
10998	153
84878	631
10155	7208
102465976	1
27243	1878
9040	1037
100131691	13
7593	516
65996	564
642273	376
26751	389
52	819
285016	9
101927262	6
100996637	0
105373352	0
105373353	0
129787	331
105373480	2
339822	0
101060385	0
101060391	8
54221	6
7173	7
102723730	2
7837	3103
23040	0
105373380	0
730811	0
101927534	0
101927554	0
7260	270
51112	481
55256	265
246243	161
100506054	69
6201	3225
78989	15
55821	0
728597	0
100505964	0
105373395	0
105373397	0
727982	0
102723818	0
6664	77
105373442	0
150622	1
102465693	0
400940	0
101929390	0
102800315	0
102800314	0
102466235	0
400941	0
104326052	0
129607	71
91543	166
386597	36
9781	511
101929452	0
100506274	1
101929551	0
339788	0
339789	1
101929567	16
100506299	7
3398	599
57498	964
129642	683
8853	381
9270	436
51692	363
285148	263
6868	401
101929643	0
10971	3886
101926982	0
9014	106
29841	250
8462	250
192668	256
6241	224
348738	6
100422929	0
3241	684
4953	231
100302743	0
101929715	2
79954	312
245973	38
10130	2450
101929733	1
3754	301
285150	36
130813	15
130814	463
9475	491
100874055	0
1876	124
9687	1553
100616469	0
23620	0
23175	211
100506405	0
100422862	0
100422996	0
100506457	0
100500884	0
28951	865
100422986	0
100506474	2
100499171	0
151354	66
653602	14
51594	319
1653	1034
101926966	0
103752554	0
10408	0
4613	14
104797537	0
81553	88
729475	0
7447	35
79677	305
348654	157
343930	0
3790	379
100526794	0
57665	169
93034	0
100616307	0
130497	61
400946	5
130502	78
57539	214
101928222	9
4148	1660
9741	4332
6382	8738
23369	1283
388	11846
100874343	2
64342	583
151449	0
60526	138
101928271	0
338	0
100129278	0
645949	0
102723362	0
105377637	0
114818	76
54454	142
165324	148
388931	1
80304	89
2281	39
51639	491
375190	46
9540	334
375189	9
653140	0
50618	311
8648	355
391356	194
79172	80
109	378
51277	72
729723	27
22979	74
5443	8
1788	476
100302246	0
1838	252
55252	332
3797	454
10890	2284
150946	121
3030	2167
3032	1530
165082	3
85465	512
92749	5
9381	131
339778	2
130106	0
3777	24
54978	719
1058	38
56896	5
22924	214
54867	1412
100874031	1
100189022	1
60509	312
100128731	1087
11117	3618
3795	165
10669	268
84696	62
10113	839
339779	0
150921	0
8884	537
51374	1139
790	795
7781	2
285126	0
57159	4
7349	47
4358	887
2976	662
100505624	1
8890	482
9784	1910
130557	332
5496	1428
2498	2
29959	1154
200634	244
26160	341
64838	121
2646	3
84226	11
84450	375
79635	69
11321	341
9913	369
22950	313
105374378	4
9553	230
64080	87
100302650	1
9577	539
100422965	3
100505736	0
100505716	0
105374382	6
403150	0
2355	2942
151056	40
5500	2138
245711	5
55006	144
23160	309
692209	0
26796	0
165186	3
388939	0
79745	192
238	0
51646	1100
81606	1151
285043	6
253558	94
92291	394
79623	134
440854	2
30845	310
7498	22
6716	20
51072	333
84661	615
6683	215
55676	358
58484	25
84272	460
57448	654
693143	0
103752586	0
55622	183
100616219	0
285045	0
100271832	1
4052	671
100616136	0
25780	90
25940	414
104355287	0
151325	0
104355288	0
100616475	0
100288911	0
51232	782
9637	355
5212	30
6801	338
54497	378
253635	108
5610	260
391365	0
100505876	281
10153	444
55471	93
23683	281
25797	72
10602	392
101929559	0
151393	43
101410544	0
1545	665
105374860	3
285154	4
64225	590
101929596	15
92906	414
130589	148
6432	1304
79833	103
90957	215
729967	89
100271715	2
375196	2
6654	374
105374861	0
344387	2
8491	367
728730	59
130733	46
80745	90
100128590	0
6546	98
388942	0
101929723	0
400950	0
91461	232
102723824	0
27436	571
9167	1064
170850	0
57504	730
165140	7
23498	95
105374567	12
100189265	0
102723854	23
100506047	2
678	3507
100129726	2
63892	367
130271	48
728819	4
51626	191
64240	5
64241	4
10128	1081
5495	747
6519	0
9581	648
79823	80
100506108	0
6496	12
10736	17
400952	0
55133	208
102724965	4
5581	94
2034	2448
101805491	0
388946	0
90423	62
23433	546
100506142	4
5281	136
9419	169
9655	256
388948	3
100134259	6
90411	965
57217	475
285051	0
805	8857
101927043	4
618	2
4072	1207
693144	0
4436	218
56660	8
644093	0
2956	490
80204	698
3344	140
129285	205
286749	0
11037	123
11036	0
3973	1
2492	0
102465854	0
9378	2
103504737	0
730100	0
100616431	0
51130	21
100302652	0
494143	27
27248	1025
100500850	0
10936	17
23198	737
98	57
388951	0
129852	3
6711	2296
56969	0
400954	4
57142	2471
130162	29
6233	3459
4528	314
344405	6
55704	156
112942	241
57223	927
87178	325
2202	980
104355290	0
406999	0
406998	0
100126319	0
100129434	33
114800	91
7444	161
55120	95
400955	7
101927285	0
100616473	0
53335	24
64895	188
400957	0
5966	166
150962	151
5194	429
84542	82
339803	77
339804	52
130872	593
9736	623
100124537	0
7514	1801
84140	36
10575	2352
150684	251
10678	443
100847087	0
200728	41
23301	294
100132215	2
5013	2
100169989	0
51057	47
4190	1153
7360	1346
51542	315
57162	191
150992	0
100507006	8
102465833	0
100616265	0
29094	108
101927402	5
54812	654
100616419	0
339807	0
9792	240
101927438	0
400958	0
6509	528
23177	340
5861	2021
10097	3554
200734	779
102724258	0
100616464	0
729348	0
730198	2
4211	63
100873998	0
100507073	0
101927577	0
101060019	0
102724321	0
102800447	0
644838	3
101927661	0
54465	153
101927701	2
10438	210
116143	164
56902	381
5534	536
25927	122
5341	107
554251	6
200558	22
10887	0
9938	81
27302	0
200504	0
56287	0
84168	5631
100423030	0
2673	680
27247	254
22848	347
100124535	0
307	898
64395	428
11017	295
4084	144
151516	11
400960	20
5093	4788
100133985	6
54980	159
7072	668
100189231	0
100302268	0
51449	1284
6637	485
84908	427
7039	54
100874273	0
119	14
344018	0
165530	6
50489	21
104355141	4
25806	45
525	302
101927750	0
79998	11
113419	683
79315	29
55577	807
84693	151
10199	364
400961	71
27332	881
8291	241
56603	28
23233	302
6697	997
2016	34
94097	698
26056	793
344022	0
10322	400
84279	209
10574	2894
150726	284
1961	0
7840	137
100874291	0
9027	13
200420	13
51471	8
51002	194
8446	219
388960	0
10617	392
72	309
1716	331
100874048	14
200424	414
388962	176
100507171	47
55233	710
10797	645
57835	136
1639	1546
100189589	2
105369169	1
388963	192
84058	329
6242	392
100532735	0
83444	8
23559	215
7841	1385
116540	645
84865	159
64427	324
85474	19
151534	157
84759	181
3196	3
165545	193
550	1389
27429	358
84695	64
1796	195
130951	85
10505	149
3099	804
102724515	4
56655	242
6869	6
100846995	0
84141	106
101927884	0
9801	446
6936	167
80059	0
101927907	0
101927967	0
101927926	0
100170221	0
101927948	0
130120	0
5968	0
5967	0
5969	0
5068	0
101927987	0
1496	0
100422888	0
102465877	0
347730	0
100507201	0
1720	0
101928031	0
388965	0
8802	776
1768	0
129293	7
9168	13329
56888	562
83439	191
102724579	0
10618	2205
54884	1414
84173	217
822	5334
284948	8
100630918	34
4144	2150
2677	553
8673	1069
10791	213
51255	548
129303	401
10713	747
388969	445
6439	0
10578	18
84913	45
102466516	0
284950	0
8869	86
101928113	0
90784	165
25885	450
55037	397
692225	2
10989	934
100616159	0
51318	404
65055	28
55818	421
51652	12
100526767	0
7844	870
64795	542
925	74
926	24
100286979	5
400966	7
5343	1
285074	51
102724642	1
100616370	0
105377638	0
105377639	0
112597	143
100616499	0
730268	37
5342	9
729857	19
51315	455
150572	2
100616447	0
2168	2
55258	1103
344167	0
200523	0
101928371	0
9451	308
101928403	16
22934	277
645784	8
100616399	0
3514	16337
28946	7
28947	9
28948	2
28949	2
28950	12
28908	1029
28907	5
28905	0
28929	0
28299	333
28943	80
28915	0
28942	6
28941	470
28928	0
28914	321
28940	94
28939	1
28927	0
28913	184
28938	121
28937	128
28926	0
28925	0
28912	645
28906	46
28936	0
28924	0
28923	205
28911	0
28922	0
28935	56
28921	206
28920	1
28919	84
28910	0
28934	0
28933	142
28909	0
28932	0
28918	0
28931	2
28917	0
28930	72
28916	2
105379433	0
28878	1
28893	131
28894	0
28896	45
28881	21
28882	26
28883	77
28884	0
28885	10
28870	9
28874	25
28869	0
28900	1
28901	13
28875	22
28902	3
28903	21
28876	11
102724332	0
28892	0
28891	0
28904	0
28877	0
101060017	0
105378957	0
105378958	0
654342	46
645367	0
440888	0
100133920	0
100509620	0
90499	24
729171	0
150483	1
442028	0
4118	2
64969	364
84874	124
7549	118
105373489	2
150696	2655
30818	103
51011	197
653192	0
129868	0
150759	23
400986	4
729234	42
150763	32
151	21
431705	0
1844	38
56910	1353
285033	41
55654	1643
9391	1173
23020	2656
150771	4
23397	125
93082	2
10865	513
55683	1265
90342	268
81562	407
26504	1172
100422928	0
26505	656
200539	30
51239	60
54910	962
105373982	10
51252	24
101927053	0
151313	224
105373983	9
375248	20
100506076	1
100506123	7
105373498	3
57730	4
1329	1418
10120	1395
728537	36
7535	113
23505	866
200403	5
1261	7
3631	421
493753	330
25972	386
11320	791
101927070	12
343990	505
80705	41
150590	32
51601	30
129531	98
51263	212
254773	0
129530	25
10190	142
9669	1307
51455	295
3899	2321
150577	0
164832	227
9486	172
129521	0
79031	300
4862	121
101927142	0
6160	2762
11138	611
100506286	8
55571	570
284996	616
692205	0
100847007	0
200407	8
731220	15
9448	1440
100506328	0
7850	10
3554	965
8808	18
9173	13
8809	25
8807	4
100616157	0
389015	0
6549	6
84804	170
130827	51
100287010	0
150568	2
101927360	0
284998	3
100506421	0
5455	2
102682016	0
102724691	1
64965	199
101927492	0
105373984	8
11250	1
9392	470
100506473	15
79074	274
2274	731
285000	0
8440	1110
84417	68
80146	279
285189	0
653489	11
84620	243
104326057	0
729121	0
285190	0
60482	1
442038	0
6819	5
151234	0
27233	38
9648	379
3987	688
5903	892
165055	19
10913	2
100287216	15
344558	143
100422863	0
102724819	0
100423027	0
729164	0
151011	644
65124	505
84220	16
96626	0
100271835	0
440895	0
440894	16
105373985	2
105373986	0
100422994	0
7851	42
100616123	0
4867	44
205251	157
100507334	2
100847033	0
105373551	7
151009	28
100288570	0
100288695	11
729540	8
699	146
55289	29
400997	1
10018	551
101927260	24
100616341	0
541471	283
105373987	5
64682	342
100616165	0
10461	181
84910	672
129804	379
84524	78
376940	176
727851	46
150465	355
84172	333
84269	442
400999	9
6574	1205
284958	1
150468	50
3552	1
3553	12
27178	0
56300	0
27179	0
27177	0
26525	0
84639	0
3557	53
23550	1718
7849	28
654433	58
100130100	7
150472	304
200350	8
103344932	1
729468	0
654412	0
100302128	0
375260	90
84771	40
118433	35
11159	116
80255	492
100616208	0
101060091	0
10096	1822
100499194	0
440900	1
57628	39
101927591	0
389023	5
8886	887
54520	379
105373988	0
51141	252
101927709	0
2019	43
8685	7
165257	0
55240	284
100874111	3
130355	116
1622	1220
140738	143
6344	4
200373	7
80775	99
101927764	4
5775	161
57669	729
79134	722
5899	696
105373989	71
3625	807
84931	0
2736	124
29842	328
23332	527
100151683	0
105373990	0
254128	35
84365	239
7247	1003
129684	9
